QuestionID,Category,QuestionType,FolderName,Question,Option1,Option2,Option3,Option4,CorrectIndex,Explanantion
Q_0016,Speed Quiz,Text,SQ_16,温度を測定するためにどの機器が使用されますか?,湿度計,温度計,スピードメーター,バロメーター,2,温度計は温度を測定します。
Q_0017,Speed Quiz,Text,SQ_17,9月の次は何月ですか?,8月,11月,12月,10月,4,9月に続いて10月。
Q_0018,Speed Quiz,Text,SQ_18,長い首で知られる動物はどれですか?,ゼブラ,キャメル,馬,キリン,4,キリンは首が長いです。
Q_0019,Speed Quiz,Text,SQ_19,私たちは生き残るために何を呼吸しますか？,二酸化炭素,酸素,ヘリウム,窒素,2,酸素は生命にとって不可欠です。
Q_0020,Speed Quiz,Text,SQ_20,日中私たちに光を与えてくれるのはどの物体でしょうか?,星,バルブ,太陽,月,3,太陽は日光を提供します。
Q_0021,Speed Quiz,Text,SQ_21,1日は何時間ありますか？,24,30,12,18,1,1日は24時間あります。
Q_0022,Speed Quiz,Text,SQ_22,水の中に住んでえら呼吸をする動物はどれですか?,魚,鯨,イルカ,犬,1,魚はえらで呼吸します。
Q_0023,Speed Quiz,Text,SQ_23,水の凝固点は何度ですか?,50℃,100℃,0℃,10℃,3,水は0℃で凍ります。
Q_0024,Speed Quiz,Text,SQ_24,人間の体内で血液を送り出す臓器はどれですか?,肝臓,心臓,脳,肺,2,心臓は血液を送り出します。
Q_0025,Speed Quiz,Text,SQ_25,金曜日の次は何日ですか?,日曜日,土曜日,月曜日,木曜日,2,金曜日の後には土曜日が来ます。
Q_0026,Speed Quiz,Text,SQ_26,熱いの反対は何ですか?,暖かい,ドライ,寒い,いいね,3,寒いは暑いの反対です。
Q_0027,Speed Quiz,Text,SQ_27,植物のどの部分が食べ物を作るのでしょうか?,幹,葉,花,根,2,葉は光合成によって食べ物を作ります。
Q_0028,Speed Quiz,Text,SQ_28,地球の主なエネルギー源は何ですか?,電気,石炭,太陽,風,3,太陽は主なエネルギー源です。
Q_0029,Speed Quiz,Text,SQ_29,黒と白の縞模様で知られる動物はどれですか?,ゼブラ,馬,虎,牛,1,ゼブラには黒と白の縞模様があります。
Q_0030,Speed Quiz,Text,SQ_30,虹には何色ありますか?,7,6,8,5,1,虹には7色あります。
Q_0031,Speed Quiz,Image,IMG_001,画像に写っている動物はどれですか?,キツネ,レッサーパンダ,ラクーン,猫,2,画像はレッサーパンダです。
Q_0032,Speed Quiz,Image,IMG_002,何の果物が映っていますか？,ライチ,パパイヤ,グアバ,ドラゴンフルーツ,4,こちらはドラゴンフルーツです。
Q_0033,Speed Quiz,Image,IMG_003,これはどのオブジェクトですか?,クロック,コンパス,スピードメーター,ストップウォッチ,4,オブジェクトはストップウォッチです。
Q_0034,Speed Quiz,Image,IMG_004,どの鳥が映っていますか？,孔雀,白鳥,オウム,七面鳥,1,鳥は孔雀です。
Q_0035,Speed Quiz,Image,IMG_005,展示されている車両はどれですか？,パラグライダー,ドローン,ヘリコプター,熱気球,4,これは熱気球です。
Q_0036,Speed Quiz,Image,IMG_006,どの楽器が表示されますか?,ウクレレ,ギター,チェロ,バイオリン,4,楽器はヴァイオリンです。
Q_0037,Speed Quiz,Image,IMG_007,どの動物が表示されますか?,コアラ,パンダ,ナマケモノ,クマ,1,その動物はコアラです。
Q_0038,Speed Quiz,Image,IMG_008,どのようなツールが表示されますか?,ハンマー,見た,ペンチ,レンチ,4,工具はレンチです。
Q_0039,Speed Quiz,Image,IMG_009,どの気象状況が表示されますか?,稲妻,雨,雪,霧,1,画像は稲妻を示しています。
Q_0040,Speed Quiz,Image,IMG_010,どの海の生き物が描かれていますか?,イカ,カニ,タコ,クラゲ,3,その生き物はタコです。
Q_0041,Speed Quiz,Image,IMG_011,どの果物が表示されますか?,マンゴー,キウイ,アボカド,梨,3,これはアボカドです。
Q_0042,Speed Quiz,Image,IMG_012,どの動物が表示されますか?,ワラビー,鹿,アンテロープ,カンガルー,4,その動物はカンガルーです。
Q_0043,Speed Quiz,Image,IMG_013,これは何の物体ですか?,クロック,砂時計,コンパス,タイマー,2,これは砂時計です。
Q_0044,Speed Quiz,Image,IMG_014,どの爬虫類が表示されますか?,イグアナ,トカゲ,ヤモリ,カメレオン,4,爬虫類はカメレオンです。
Q_0045,Speed Quiz,Image,IMG_015,どのツールが表示されますか?,分度器,コンパス,ルーラー,巻尺,4,これは巻尺です。
Q_0046,Speed Quiz,Image,IMG_016,どの動物が表示されますか?,ハリネズミ,モグラ,アルマジロ,ヤマアラシ,1,その動物はハリネズミです。
Q_0047,Speed Quiz,Image,IMG_017,どのオブジェクトが表示されますか?,地球,地図,ボール,グローブ,4,これは地球儀です。
Q_0048,Speed Quiz,Image,IMG_018,どの果物が表示されますか?,ブドウ,ブラックベリー,スグリ,ブルーベリー,4,これらはブルーベリーです。
Q_0049,Speed Quiz,Image,IMG_019,どの動物が表示されますか?,コウノトリ,サギ,クレーン,フラミンゴ,4,鳥はフラミンゴです。
Q_0050,Speed Quiz,Image,IMG_020,どの楽器が表示されますか?,コンガ,ボンゴ,ドラム,タブラ,3,これはドラムです。
Q_0051,Speed Quiz,Image,IMG_021,どの動物が表示されますか?,ラマ,羊,アルパカ,キャメル,3,その動物はアルパカです。
Q_0052,Speed Quiz,Image,IMG_022,これは何の物体ですか?,顕微鏡,潜望鏡,望遠鏡,双眼鏡,1,これは顕微鏡です。
Q_0053,Speed Quiz,Image,IMG_023,どの果物が表示されますか?,ザクロ,グアバ,りんご,梅,1,これはザクロです。
Q_0054,Speed Quiz,Image,IMG_024,どの動物が表示されますか?,コアラ,猿,キツネザル,ナマケモノ,4,その動物はナマケモノです。
Q_0055,Speed Quiz,Image,IMG_025,どのオブジェクトが表示されますか?,高度計,クロック,コンパス,温度計,3,これはコンパスです。
Q_0056,Speed Quiz,Image,IMG_026,どの動物が表示されますか?,ハリネズミ,モグラ,ヤマアラシ,アルマジロ,4,その動物はアルマジロです。
Q_0057,Speed Quiz,Image,IMG_027,どの果物が表示されますか?,ココナッツ,パンノキ,パパイヤ,メロン,1,これはココナッツです。
Q_0058,Speed Quiz,Image,IMG_028,どのツールが表示されますか?,ハサミ,クランプ,ペンチ,トング,3,道具はペンチです。
Q_0059,Speed Quiz,Image,IMG_029,どの鳥が映っていますか？,イーグル,鷹,ファルコン,フクロウ,4,鳥はフクロウです。
Q_0060,Speed Quiz,Image,IMG_030,どの動物が表示されますか?,カワウソ,フェレット,ミーアキャット,プレーリードッグ,3,その動物はミーアキャットです。
Q_0061,Geo Explorer,Text,GE_01,日本の首都はどこですか?,北京,京都,東京,ソウル,3,東京は日本の首都です。
Q_0062,Geo Explorer,Text,GE_02,インドの首都はどこですか?,ムンバイ,チェンナイ,ニューデリー,コルカタ,3,ニューデリーはインドの首都です。
Q_0063,Geo Explorer,Text,GE_03,インドで一番長い川はどれですか?,ゴダヴァリ,ガンガー,ブラマプトラ,ヤムナ,2,ガンガー川はインドで最も長い川です。
Q_0064,Geo Explorer,Text,GE_04,日出ずる国として知られている国はどこですか?,タイ,日本,中国,韓国,2,日本は日出ずる国と呼ばれています。
Q_0065,Geo Explorer,Text,GE_05,インドと中国を隔てている山脈はどれですか?,ロッキー山脈,アンデス,アルプス,ヒマラヤ,4,ヒマラヤ山脈はインドと中国を隔てています。
Q_0066,Geo Explorer,Text,GE_06,主にインドに位置する砂漠はどれですか?,ゴビ,タール,カラハリ砂漠,サハラ,2,タール砂漠はインドにあります。
Q_0067,Geo Explorer,Text,GE_07,アジアで最も人口が多い国はどこですか?,中国,日本,インドネシア,インド,1,中国は最大の人口を持っています。
Q_0068,Geo Explorer,Text,GE_08,インドで最も長い海岸線を持つ州はどこですか?,グジャラート州,アーンドラ プラデーシュ州,タミル・ナードゥ州,ケーララ州,1,グジャラート州は最も長い海岸線を持っています。
Q_0069,Geo Explorer,Text,GE_09,ネパールはどこの国にありますか?,ヨーロッパ,アフリカ,アジア,オーストラリア,3,ネパールはアジアに位置します。
Q_0070,Geo Explorer,Text,GE_10,インドの金融首都として知られる都市はどこですか?,チェンナイ,バンガロール,デリー,ムンバイ,4,ムンバイはインドの金融首都です。
Q_0071,Geo Explorer,Text,GE_11,バングラデシュとインドを流れる川はどれでしょう?,ユーフラテス,チグリス,インダス,ブラマプトラ,4,ブラマプトラ川はインドとバングラデシュを流れています。
Q_0072,Geo Explorer,Text,GE_12,インドの南にある海はどれですか?,紅海,カスピ海,地中海,アラビア海,4,アラビア海はインドの南にあります。
Q_0073,Geo Explorer,Text,GE_13,スリランカに一番近い国はどこですか?,インド,インドネシア,マレーシア,タイ,1,スリランカはインドの近くにあります。
Q_0074,Geo Explorer,Text,GE_14,バンコクを首都とするアジアの国はどこですか?,ベトナム,ラオス,タイ,カンボジア,3,バンコクはタイの首都です。
Q_0075,Geo Explorer,Text,GE_15,インドはどの大陸に属しますか?,アフリカ,アジア,ヨーロッパ,オーストラリア,2,インドはアジアの一部です。
Q_0076,Geo Explorer,Text,GE_16,エッフェル塔がある国はどこですか?,スペイン,フランス,イタリア,ドイツ,2,エッフェル塔はフランスにあります。
Q_0077,Geo Explorer,Text,GE_17,世界で一番大きい海はどれですか?,インド人,北極,大西洋,パシフィック,4,太平洋が最大です。
Q_0078,Geo Explorer,Text,GE_18,ビッグアップルとして知られている都市はどこですか?,ロサンゼルス,シカゴ,ニューヨーク,ボストン,3,ニューヨークはビッグアップルと呼ばれています。
Q_0079,Geo Explorer,Text,GE_19,万里の長城がある国はどこですか?,中国,インド,モンゴル,日本,1,万里の長城は中国にあります。
Q_0080,Geo Explorer,Text,GE_20,エジプトはどの大陸にありますか?,オーストラリア,アフリカ,アジア,ヨーロッパ,2,エジプトはアフリカにあります。
Q_0081,Geo Explorer,Text,GE_21,ローマを首都とする国はどこですか?,イタリア,スペイン,ポルトガル,フランス,1,ローマはイタリアの首都です。
Q_0082,Geo Explorer,Text,GE_22,パリを流れる川はどれですか?,ドナウ川,テムズ川,ライン川,セーヌ川,4,パリを流れるセーヌ川。
Q_0083,Geo Explorer,Text,GE_23,最も寒い大陸はどこですか?,南極大陸,アフリカ,アジア,ヨーロッパ,1,南極大陸は最も寒い大陸です。
Q_0084,Geo Explorer,Text,GE_24,ブーツのような形をしている国はどこですか?,スペイン,イタリア,フランス,ギリシャ,2,イタリアはブーツっぽいですね。
Q_0085,Geo Explorer,Text,GE_25,ダウンアンダーとも呼ばれる国はどこですか?,アルゼンチン,南アフリカ,ニュージーランド,オーストラリア,4,Australia is called Down Under.
Q_0086,Geo Explorer,Text,GE_26,アフリカの西にある海はどれですか?,パシフィック,大西洋,北極,インド人,2,大西洋はアフリカの西にあります。
Q_0087,Geo Explorer,Text,GE_27,自由の女神で有名な都市はどこですか?,ローマ,パリ,ニューヨーク,ワシントンDC,3,自由の女神はニューヨークにあります。
Q_0088,Geo Explorer,Text,GE_28,最も多くの島がある国はどこですか?,日本,スウェーデン,フィリピン,インドネシア,2,スウェーデンには最も多くの島があります。
Q_0089,Geo Explorer,Text,GE_29,キャンベラを首都とする国はどこですか?,ニュージーランド,カナダ,イギリス,オーストラリア,4,キャンベラはオーストラリアの首都です。
Q_0090,Geo Explorer,Text,GE_30,Which continent has the most countries?,アフリカ,南アメリカ,アジア,ヨーロッパ,1,アフリカには最も多くの国があります。
Q_0091,Geo Explorer,Image,IMG_031,どのランドマークが表示されますか?,タージ・マハル,レッドフォート,クトゥブ・ミナール,インドの玄関口,1,これがタージ・マハルです。
Q_0092,Geo Explorer,Image,IMG_032,どの国の地図が表示されますか?,オーストラリア,ニュージーランド,アルゼンチン,南アフリカ,1,地図はオーストラリアです。
Q_0093,Geo Explorer,Image,IMG_033,どの都市のスカイラインが表示されますか?,ニューヨーク,シカゴ,ボストン,ロサンゼルス,1,ここはニューヨーク市です。
Q_0094,Geo Explorer,Image,IMG_034,どの砂漠が表示されますか?,ゴビ,タール,アタカマ,サハラ,3,ここはアタカマ砂漠です。
Q_0095,Geo Explorer,Image,IMG_035,どの山が表示されていますか?,キリマンジャロ,エベレスト,富士山,デナリ,1,こちらはキリマンジャロ山です。
Q_0096,Geo Explorer,Image,IMG_036,どの国の国旗が表示されていますか?,スイス,デンマーク,オーストリア,カナダ,4,これはカナダの国旗です。
Q_0097,Geo Explorer,Image,IMG_037,どの川が表示されていますか?,アマゾン,ナイル川,インダス,長江,2,これがナイル川です。
Q_0098,Geo Explorer,Image,IMG_038,どのランドマークが表示されますか?,コロッセオ,ハーバーブリッジ,マリーナ ベイ サンズ,オペラハウス,4,こちらはシドニーオペラハウスです。
Q_0099,Geo Explorer,Image,IMG_039,どの大陸の地図が表示されますか?,アジア,南アメリカ,アフリカ,ヨーロッパ,2,ここは南アメリカです。
Q_0100,Geo Explorer,Image,IMG_040,どの国の概要が表示されますか?,南アフリカ,ジンバブエ,ボツワナ,ナミビア,1,ここは南アフリカです。
Q_0101,Geo Explorer,Image,IMG_041,どの都市が表示されますか?,ローマ,マドリッド,Vienna,パリ,4,ここはパリです。
Q_0102,Geo Explorer,Image,IMG_042,どの火山が表示されますか?,ヴェスヴィオ山,クラカトア,富士山,エトナ山,4,こちらはエトナ山です。
Q_0103,Geo Explorer,Image,IMG_043,どの滝が表示されますか?,エンジェル フォールズ,ビクトリアの滝,イグアスの滝,ナイアガラの滝,4,こちらはナイアガラの滝です。
Q_0104,Geo Explorer,Image,IMG_044,どの国の地図が表示されますか?,ベトナム,韓国,中国,日本,4,ここは日本です。
Q_0105,Geo Explorer,Image,IMG_045,どの島国が表示されますか?,アイスランド,スコットランド,グリーンランド,アイルランド,1,ここはアイスランドです。
Q_0106,Geo Explorer,Image,IMG_046,どの都市のスカイラインが表示されますか?,東京,上海,ソウル,大阪,1,ここは東京です。
Q_0107,Geo Explorer,Image,IMG_047,どの砂漠が表示されますか?,カラハリ砂漠,モハベ,サハラ,ゴビ,4,ここはゴビ砂漠です。
Q_0108,Geo Explorer,Image,IMG_048,どの山脈が示されていますか?,ロッキー山脈,アンデス,ヒマラヤ,アルプス,2,これらはアンデスです。
Q_0109,Geo Explorer,Image,IMG_049,どの川デルタが表示されていますか?,ナイル川,アマゾン,メコン川,ガンジス川,4,ここはガンジスデルタです。
Q_0110,Geo Explorer,Image,IMG_050,どの国の概要が表示されますか?,ノルウェー,スウェーデン,デンマーク,フィンランド,1,ここはノルウェーです。
Q_0111,Geo Explorer,Image,IMG_051,どのランドマークが表示されますか?,アクロポリス,フォーラム,パンテオン,コロッセオ,4,ここはコロッセオです。
Q_0112,Geo Explorer,Image,IMG_052,どの都市が表示されますか?,アブダビ,ドバイ,リヤド,ドーハ,2,ここはドバイです。
Q_0113,Geo Explorer,Image,IMG_053,どの海が映っていますか？,バルト海,地中海,黒海,紅海,2,ここは地中海です。
Q_0114,Geo Explorer,Image,IMG_054,どの島が表示されますか?,プーケット,ロンボク島,ジャワ,バリ島,4,ここはバリ島です。
Q_0115,Geo Explorer,Image,IMG_055,どの国の地図が表示されますか?,ウルグアイ,チリ,パラグアイ,アルゼンチン,4,ここはアルゼンチンです。
Q_0116,Geo Explorer,Image,IMG_056,どの山が表示されていますか?,アイガー,ユングフラウ,モンブラン,マッターホルン,4,これがマッターホルンです。
Q_0117,Geo Explorer,Image,IMG_057,どのランドマークが表示されますか?,アンコール ワット,チチェン・イッツァ,マチュピチュ,ペトラ,4,ペトラです。
Q_0118,Geo Explorer,Image,IMG_058,どの川が表示されていますか?,ヴォルガ,ドナウ川,ライン川,セーヌ川,2,これがドナウ川です。
Q_0119,Geo Explorer,Image,IMG_059,どの国の概要が表示されますか?,コロンビア,ペルー,メキシコ,ボリビア,3,ここはメキシコです。
Q_0120,Geo Explorer,Image,IMG_060,どの都市が表示されますか?,マンチェスター,ロンドン,ダブリン,エディンバラ,2,ここはロンドンです。
Q_0121,Geo Explorer,Video,VID_001,このビデオにはどの国が映っていますか?,ドイツ,イタリア,フランス,スペイン,3,正解はフランスです。
Q_0122,Geo Explorer,Video,VID_002,このランドマークはどこの国にありますか?,モンゴル,韓国,日本,中国,4,正解は中国です。
Q_0123,Geo Explorer,Video,VID_003,このビデオに登場するインドの都市はどこですか?,ラクナウ,アグラ,デリー,ジャイプール,2,正解はアグラです。
Q_0124,Geo Explorer,Video,VID_004,この街のスカイラインはどこの国のものですか?,オーストラリア,カナダ,イギリス,アメリカ合衆国,4,正解はアメリカです。
Q_0125,Geo Explorer,Video,VID_005,エッフェル塔はどの都市にありますか?,マドリッド,ローマ,パリ,ベルリン,3,正解はパリです。
Q_0126,Geo Explorer,Video,VID_006,ここに示されている古代の建造物はどれですか?,コロッセオ,フォーラム,パンテオン,アクロポリス,1,正解はコロッセオです。
Q_0127,Geo Explorer,Video,VID_007,Which city is home to Statue of Liberty?,ニューヨーク,ボストン,フィラデルフィア,ワシントンDC,1,正解はニューヨークです。
Q_0128,Geo Explorer,Video,VID_008,マチュピチュはどこの国にありますか?,チリ,ボリビア,ペルー,エクアドル,3,正解はペルーです。
Q_0129,Geo Explorer,Video,VID_009,ペトラはどこの国の古代都市ですか?,イラク,エジプト,ヨルダン,イラン,3,正解はジョーダンです。
Q_0130,Geo Explorer,Video,VID_010,この像が見下ろすのはブラジルのどの都市ですか?,サンパウロ,サルバドール,ブラジリア,リオデジャネイロ,4,正解はリオデジャネイロです。
Q_0131,Geo Explorer,Video,VID_011,ここに示されている自然の驚異はどれですか?,イグアスの滝,ビクトリアの滝,エンジェル フォールズ,ナイアガラの滝,4,正解は「ナイアガラの滝」です。
Q_0132,Geo Explorer,Video,VID_012,エベレスト山はネパールとの国境にありますが、どこの国ですか?,パキスタン,インド,ブータン,中国,4,正解は中国です。
Q_0133,Geo Explorer,Video,VID_013,この象徴的な建物はどこの都市にありますか?,パース,メルボルン,シドニー,オークランド,3,正解はシドニーです。
Q_0134,Geo Explorer,Video,VID_014,ゴールデン ゲート ブリッジはどの都市にありますか?,シアトル,ロサンゼルス,サンフランシスコ,サンディエゴ,3,正解はサンフランシスコです。
Q_0135,Geo Explorer,Video,VID_015,ここに示されているアジアの都市のスカイラインはどれですか?,北京,ソウル,東京,上海,3,正解は「東京」です。
Q_0136,Geo Explorer,Video,VID_016,ブルジュ・ハリファはどの都市にありますか?,アブダビ,ドバイ,ドーハ,リヤド,2,正解はドバイです。
Q_0137,Geo Explorer,Video,VID_017,これらの運河で有名なヨーロッパの都市はどこですか?,アムステルダム,ブルージュ,ヴェネツィア,コペンハーゲン,3,正解はヴェネツィアです。
Q_0138,Geo Explorer,Video,VID_018,アンコールワットはどこの国にありますか?,ラオス,カンボジア,タイ,ベトナム,2,正解はカンボジアです。
Q_0139,Geo Explorer,Video,VID_019,グレートバリアリーフはどこの国の沖にありますか?,フィリピン,インドネシア,オーストラリア,マレーシア,3,正解はオーストラリアです。
Q_0140,Geo Explorer,Video,VID_020,この熱帯雨林は主にどの大陸にありますか?,南アメリカ,アジア,アフリカ,オーストラリア,1,正解は南アメリカです。
Q_0141,Geo Explorer,Video,VID_021,これはどの有名な峡谷ですか?,イエローストーン,グランドキャニオン,ヨセミテ,ザイオン,2,アメリカのグランドキャニオンです。
Q_0142,Geo Explorer,Video,VID_022,これらのピラミッドはどこの国にありますか?,ペルー,メキシコ,スーダン,エジプト,4,それはエジプトのギザのピラミッドです。
Q_0143,Geo Explorer,Video,VID_023,この古代の環状列石は何と呼ばれていますか?,エイヴベリー,カルナック,ニューグレンジ,ストーンヘンジ,4,It is Stonehenge in the UK.
Q_0144,Geo Explorer,Video,VID_024,ここに示されている象徴的な山はどれですか?,エベレスト山,富士山,キリマンジャロ山,マッターホルン,2,それは日本の富士山です。
Q_0145,Geo Explorer,Video,VID_025,「雷を散らす煙」として知られている滝はどれですか?,ナイアガラの滝,エンジェル フォールズ,イグアスの滝,ビクトリアの滝,4,ビクトリアの滝です。
Q_0146,Geo Explorer,Video,VID_026,この白亜の島の町はどこの国のものでしょうか？,ギリシャ,七面鳥,イタリア,スペイン,1,ギリシャのサントリーニ島です。
Q_0147,Geo Explorer,Video,VID_027,この皇居の複合施設を特定してください。,紫禁城,万里の長城,頤和園,天壇,1,北京の紫禁城です。
Q_0148,Geo Explorer,Video,VID_028,この帆の形をしたホテルはどこにありますか?,ドバイ,アブダビ,マナマ,ドーハ,1,ドバイのブルジュ・アル・アラブです。
Q_0149,Geo Explorer,Video,VID_029,この船の上の建物がある都市はどこですか?,シンガポール,香港,クアラルンプール,バンコク,1,シンガポールのマリーナベイサンズです。
Q_0150,Geo Explorer,Video,VID_030,この超高層ビル「ザ・シャード」はどこの都市にありますか？,ニューヨーク,トロント,ロンドン,パリ,3,ロンドンのザ・シャードです。
Q_0151,Geo Explorer,Audio,AUD_001,この国歌はどこの国のものですか?,スペイン,イタリア,ドイツ,フランス,4,音声はフランス国歌を表します。
Q_0152,Geo Explorer,Audio,AUD_002,この国歌はどこの国のものですか?,タイ,韓国,日本,中国,3,音声は日本の国歌を表します。
Q_0153,Geo Explorer,Audio,AUD_003,ここで流れているのはどこの国の国歌ですか?,インド,ネパール,スリランカ,バングラデシュ,1,音声はインドの国歌を表します。
Q_0154,Geo Explorer,Audio,AUD_004,この国歌はどこの国のものですか?,アメリカ合衆国,オーストラリア,イギリス,カナダ,1,音声はアメリカの国歌を表します。
Q_0155,Geo Explorer,Audio,AUD_005,この国歌はどこの国のものですか?,オーストラリア,アイルランド,ニュージーランド,イギリス,4,音声は英国の国歌を表します。
Q_0156,Geo Explorer,Audio,AUD_006,ここで流れているのはどこの国の国歌ですか?,ドイツ,スイス,ポーランド,オーストリア,1,音声はドイツ国歌を表します。
Q_0157,Geo Explorer,Audio,AUD_007,この国歌はどこの国のものですか?,イタリア,スペイン,ギリシャ,ポルトガル,1,音声はイタリア国歌を表します。
Q_0158,Geo Explorer,Audio,AUD_008,この国歌はどこの国のものですか?,スペイン,メキシコ,アルゼンチン,ポルトガル,1,音声はスペイン国歌を表します。
Q_0159,Geo Explorer,Audio,AUD_009,ここで流れているのはどこの国の国歌ですか?,アメリカ合衆国,フランス,イギリス,カナダ,4,音声はカナダの国歌を表します。
Q_0160,Geo Explorer,Audio,AUD_010,この国歌はどこの国のものですか?,ニュージーランド,オーストラリア,南アフリカ,カナダ,2,音声はオーストラリアの国歌を表します。
Q_0161,Geo Explorer,Audio,AUD_011,この国歌はどこの国のものですか?,ベトナム,韓国,日本,中国,4,音声は中国の国歌を表します。
Q_0162,Geo Explorer,Audio,AUD_012,ここで流れているのはどこの国の国歌ですか?,チリ,アルゼンチン,ブラジル,コロンビア,3,音声はブラジルの国歌を表します。
Q_0163,Geo Explorer,Audio,AUD_013,この国歌はどこの国のものですか?,ポーランド,ロシア,ウクライナ,ベラルーシ,2,音声はロシアの国歌を表します。
Q_0164,Geo Explorer,Audio,AUD_014,この国歌はどこの国のものですか?,北朝鮮,日本,韓国,中国,3,The audio represents the national anthem of South Korea.
Q_0165,Geo Explorer,Audio,AUD_015,ここで流れているのはどこの国の国歌ですか?,メキシコ,スペイン,アルゼンチン,コロンビア,1,音声はメキシコの国歌を表します。
Q_0166,Geo Explorer,Audio,AUD_016,この国歌はどこの国のものですか?,アルゼンチン,チリ,ブラジル,ウルグアイ,1,音声はアルゼンチンの国歌を表します。
Q_0167,Geo Explorer,Audio,AUD_017,この国歌はどこの国のものですか?,エジプト,ケニア,南アフリカ,ナイジェリア,3,音声は南アフリカの国歌を表します。
Q_0168,Geo Explorer,Audio,AUD_018,ここで流れているのはどこの国の国歌ですか?,サウジアラビア,モロッコ,ヨルダン,エジプト,4,音声はエジプト国歌を表します。
Q_0169,Geo Explorer,Audio,AUD_019,この国歌はどこの国のものですか?,七面鳥,ギリシャ,イタリア,キプロス,2,音声はギリシャ国歌を表します。
Q_0170,Geo Explorer,Audio,AUD_020,この国歌はどこの国のものですか?,イラン,ギリシャ,アゼルバイジャン,七面鳥,4,音声はトルコの国歌を表します。
Q_0171,Geo Explorer,Audio,AUD_021,ここで流れているのはどこの国の国歌ですか?,パキスタン,アフガニスタン,インド,イラン,1,音声はパキスタン国歌を表します。
Q_0172,Geo Explorer,Audio,AUD_022,この国歌はどこの国のものですか?,カンボジア,マレーシア,ベトナム,タイ,4,音声はタイの国歌を表します。
Q_0173,Geo Explorer,Audio,AUD_023,この国歌はどこの国のものですか?,エジプト,レバノン,ヨルダン,イスラエル,4,音声はイスラエル国歌を表します。
Q_0174,Geo Explorer,Audio,AUD_024,ここで流れているのはどこの国の国歌ですか?,サウジアラビア,クウェート,アラブ首長国連邦,カタール,1,音声はサウジアラビアの国歌を表します。
Q_0175,Geo Explorer,Audio,AUD_025,この国歌はどこの国のものですか?,シンガポール,マレーシア,インドネシア,フィリピン,3,音声はインドネシアの国歌を表します。
Q_0176,Geo Explorer,Audio,AUD_026,この国歌はどこの国のものですか?,ドイツ,オランダ,デンマーク,ベルギー,2,オーディオはオランダの国歌を表します。
Q_0177,Geo Explorer,Audio,AUD_027,ここで流れているのはどこの国の国歌ですか?,スウェーデン,デンマーク,フィンランド,ノルウェー,1,音声はスウェーデンの国歌を表します。
Q_0178,Geo Explorer,Audio,AUD_028,この国歌はどこの国のものですか?,スイス,ドイツ,リヒテンシュタイン,オーストリア,1,音声はスイスの国歌を表します。
Q_0179,Geo Explorer,Audio,AUD_029,この国歌はどこの国のものですか?,ニュージーランド,フィジー,オーストラリア,サモア,1,音声はニュージーランドの国歌を表します。
Q_0180,Geo Explorer,Audio,AUD_030,ここで流れているのはどこの国の国歌ですか?,ブラジル,ポルトガル,フランス,スペイン,2,音声はポルトガルの国歌を表します。
