QuestionID,Category,QuestionType,FolderName,Question,Option1,Option2,Option3,Option4,CorrectIndex,Explanantion
Q_0028,Speed Quiz,Text,SQ_28,पृथ्वी के लिए ऊर्जा का मुख्य स्रोत क्या है?,बिजली,कोयला,सूरज,हवा,3,सूर्य ऊर्जा का मुख्य स्रोत है।
Q_0029,Speed Quiz,Text,SQ_29,कौन सा जानवर अपनी काली और सफेद धारियों के लिए जाना जाता है?,ज़ेबरा,घोड़ा,चीता,गाय,1,Zebra has black and white stripes.
Q_0030,Speed Quiz,Text,SQ_30,How many colors are there in a rainbow?,7,6,8,5,1,इंद्रधनुष में 7 रंग होते हैं।
Q_0031,Speed Quiz,Image,IMG_001,Which animal is shown in the image?,लोमड़ी,लाल चीन की भालू,एक प्रकार का जानवर,बिल्ली,2,छवि में एक लाल पांडा दिखाया गया है।
Q_0032,Speed Quiz,Image,IMG_002,कौन सा फल दिखाते हैं?,लीची,पपीता,अमरूद,ड्रैगन फ्रूट,4,यह ड्रैगन फ्रूट है.
Q_0033,Speed Quiz,Image,IMG_003,यह कौन सी वस्तु है?,घड़ी,दिशा सूचक यंत्र,स्पीडोमीटर,स्टॉपवॉच देखनी,4,वस्तु एक स्टॉपवॉच है.
Q_0034,Speed Quiz,Image,IMG_004,कौन सा पक्षी दिखाया गया है?,मोर,स्वैन,तोता,टर्की,1,वह पक्षी मोर है.
Q_0035,Speed Quiz,Image,IMG_005,कौन सा वाहन दिखाया गया है?,पैराग्लाइडर,मुफ़्तक़ोर,हेलीकाप्टर,गर्म हवा का गुब्बारा,4,यह एक गर्म हवा का गुब्बारा है.
Q_0036,Speed Quiz,Image,IMG_006,कौन सा यंत्र दिखाया गया है?,गिटार,गिटार,वायलनचेलो,वायलिन,4,यह वाद्ययंत्र वायलिन है।
Q_0037,Speed Quiz,Image,IMG_007,कौन सा जानवर दिखाया गया है?,कोअला,पांडा,आलस,भालू,1,जानवर कोआला है.
Q_0038,Speed Quiz,Image,IMG_008,कौन सा उपकरण दिखाया गया है?,हथौड़ा,देखा,चिमटा,Wrench,4,उपकरण एक रिंच है.
Q_0039,Speed Quiz,Image,IMG_009,कौन सी मौसम की स्थिति दिखाई गई है?,बिजली चमकना,बारिश,बर्फ,कोहरा,1,छवि बिजली दिखाती है।
Q_0040,Speed Quiz,Image,IMG_010,कौन सा समुद्री जीव दिखाया गया है?,विद्रूप,केकड़ा,ऑक्टोपस,जेलिफ़िश,3,यह जीव ऑक्टोपस है.
Q_0041,Speed Quiz,Image,IMG_011,कौन सा फल दिखाया गया है?,आम,कीवी,एवोकैडो,नाशपाती,3,यह एक एवोकाडो है.
Q_0042,Speed Quiz,Image,IMG_012,कौन सा जानवर दिखाया गया है?,आस्ट्रेलियन,हिरन,मृग,कंगेरू,4,जानवर कंगारू है.
Q_0043,Speed Quiz,Image,IMG_013,यह कौन सी वस्तु है?,घड़ी,hourglass,दिशा सूचक यंत्र,घड़ी,2,यह एक घंटे का चश्मा है.
Q_0044,Speed Quiz,Image,IMG_014,कौन सा सरीसृप दिखाया गया है?,गोधा,छिपकली,छिपकली,गिरगिट,4,The reptile is a chameleon.
Q_0045,Speed Quiz,Image,IMG_015,कौन सा टूल दिखाया गया है?,चांदा,दिशा सूचक यंत्र,शासक,नापने का फ़ीता,4,यह एक टेप उपाय है.
Q_0046,Speed Quiz,Image,IMG_016,कौन सा जानवर दिखाया गया है?,कांटेदार जंगली चूहा,तिल,वर्मी,साही,1,जानवर हेजहोग है।
Q_0047,Speed Quiz,Image,IMG_017,कौन सी वस्तु दिखाई गई है?,धरती,मानचित्र,गेंद,ग्लोब,4,यह एक ग्लोब है.
Q_0048,Speed Quiz,Image,IMG_018,कौन सा फल दिखाया गया है?,अंगूर,ब्लैकबेरी,किशमिश,ब्लूबेरी,4,ये ब्लूबेरी हैं.
Q_0049,Speed Quiz,Image,IMG_019,कौन सा जानवर दिखाया गया है?,सारस,बगला,क्रेन,मराल,4,यह पक्षी राजहंस है।
Q_0050,Speed Quiz,Image,IMG_020,कौन सा यंत्र दिखाया गया है?,कांगा,बोंगो,ड्रम,तबला,3,यह एक ढोल है.
Q_0051,Speed Quiz,Image,IMG_021,कौन सा जानवर दिखाया गया है?,लामा,भेड़,अल्पाका,ऊंट,3,यह जानवर अल्पाका है।
Q_0052,Speed Quiz,Image,IMG_022,यह कौन सी वस्तु है?,माइक्रोस्कोप,पेरिस्कोप,दूरबीन,दूरबीन,1,यह एक माइक्रोस्कोप है.
Q_0053,Speed Quiz,Image,IMG_023,कौन सा फल दिखाया गया है?,अनार,अमरूद,सेब,आलूबुखारा,1,यह एक अनार है.
Q_0054,Speed Quiz,Image,IMG_024,कौन सा जानवर दिखाया गया है?,कोअला,बंदर,बंदर,आलस,4,जानवर आलसी है.
Q_0055,Speed Quiz,Image,IMG_025,कौन सी वस्तु दिखाई गई है?,altimeter,घड़ी,दिशा सूचक यंत्र,थर्मामीटर,3,यह एक कम्पास है.
Q_0056,Speed Quiz,Image,IMG_026,कौन सा जानवर दिखाया गया है?,कांटेदार जंगली चूहा,तिल,साही,वर्मी,4,जानवर एक आर्मडिलो है।
Q_0057,Speed Quiz,Image,IMG_027,कौन सा फल दिखाया गया है?,नारियल,ब्रेडफ्रूट,पपीता,तरबूज,1,यह एक नारियल है.
Q_0058,Speed Quiz,Image,IMG_028,कौन सा टूल दिखाया गया है?,कैंची,क्लैंप,चिमटा,चिमटा,3,उपकरण सरौता है.
Q_0059,Speed Quiz,Image,IMG_029,कौन सा पक्षी दिखाया गया है?,गरुड़,बाज़,फाल्कन,उल्लू,4,पक्षी उल्लू है.
Q_0060,Speed Quiz,Image,IMG_030,कौन सा जानवर दिखाया गया है?,ऊद,भगाना,Meerkat,प्रेयरी डाग,3,यह जानवर मेरकट है।
Q_0061,Geo Explorer,Text,GE_01,जापान की राजधानी क्या है?,बीजिंग,क्योटो,टोक्यो,सोल,3,टोक्यो जापान की राजधानी है।
Q_0062,Geo Explorer,Text,GE_02,भारत की राजधानी क्या है?,मुंबई,चेन्नई,नई दिल्ली,कोलकाता,3,नई दिल्ली भारत की राजधानी है।
Q_0063,Geo Explorer,Text,GE_03,भारत में कौन सी नदी सबसे लंबी है?,गोदावरी,गंगा,ब्रह्मपुत्र,यमुना,2,गंगा भारत की सबसे लंबी नदी है।
Q_0064,Geo Explorer,Text,GE_04,उगते सूरज की भूमि के नाम से किस देश को जाना जाता है?,थाईलैंड,जापान,चीन,कोरिया,2,जापान को उगते सूरज की भूमि कहा जाता है।
Q_0065,Geo Explorer,Text,GE_05,कौन सी पर्वत श्रृंखला भारत और चीन को अलग करती है?,चट्टानों की,एंडीज,आल्पस,हिमालय,4,हिमालय भारत और चीन को अलग करता है।
Q_0066,Geo Explorer,Text,GE_06,कौन सा रेगिस्तान मुख्यतः भारत में स्थित है?,गोबी,थार,KALAHARI,सहारा,2,थार मरुस्थल भारत में है।
Q_0067,Geo Explorer,Text,GE_07,किस एशियाई देश की जनसंख्या सबसे अधिक है?,चीन,जापान,इंडोनेशिया,भारत,1,China has the largest population.
Q_0068,Geo Explorer,Text,GE_08,भारत के किस राज्य की तटरेखा सबसे लंबी है?,गुजरात,आंध्र प्रदेश,तमिलनाडु,केरल,1,गुजरात की तटरेखा सबसे लंबी है।
Q_0069,Geo Explorer,Text,GE_09,नेपाल किस देश में स्थित है?,यूरोप,अफ़्रीका,एशिया,ऑस्ट्रेलिया,3,नेपाल एशिया में स्थित है.
Q_0070,Geo Explorer,Text,GE_10,कौन सा शहर भारत की वित्तीय राजधानी के रूप में जाना जाता है?,चेन्नई,बेंगलुरु,दिल्ली,मुंबई,4,मुंबई भारत की वित्तीय राजधानी है।
Q_0071,Geo Explorer,Text,GE_11,कौन सी नदी बांग्लादेश और भारत से होकर बहती है?,महानद,दजला,सिन्धु,ब्रह्मपुत्र,4,ब्रह्मपुत्र भारत और बांग्लादेश से होकर बहती है।
Q_0072,Geo Explorer,Text,GE_12,भारत के दक्षिण में कौन सा समुद्र स्थित है?,लाल सागर,कैस्पियन सागर,भूमध्य सागर,अरब सागर,4,अरब सागर भारत के दक्षिण में स्थित है।
Q_0073,Geo Explorer,Text,GE_13,श्रीलंका किस देश के सबसे नजदीक है?,भारत,इंडोनेशिया,मलेशिया,थाईलैंड,1,श्रीलंका भारत के करीब है.
Q_0074,Geo Explorer,Text,GE_14,किस एशियाई देश की राजधानी बैंकॉक है?,वियतनाम,लाओस,थाईलैंड,कंबोडिया,3,बैंकॉक थाईलैंड की राजधानी है।
Q_0075,Geo Explorer,Text,GE_15,भारत किस महाद्वीप का भाग है?,अफ़्रीका,एशिया,यूरोप,ऑस्ट्रेलिया,2,भारत एशिया का हिस्सा है.
Q_0076,Geo Explorer,Text,GE_16,एफिल टावर किस देश में है?,स्पेन,फ्रांस,इटली,जर्मनी,2,एफिल टावर फ्रांस में है.
Q_0077,Geo Explorer,Text,GE_17,विश्व का सबसे बड़ा महासागर कौन सा है?,भारतीय,आर्कटिक,अटलांटिक,शांत,4,प्रशांत महासागर सबसे बड़ा है.
Q_0078,Geo Explorer,Text,GE_18,कौन सा शहर बिग एप्पल के नाम से जाना जाता है?,लॉस एंजिल्स,शिकागो,न्यूयॉर्क,बोस्टान,3,न्यूयॉर्क को बिग एप्पल कहा जाता है।
Q_0079,Geo Explorer,Text,GE_19,महान दीवार किस देश में है?,चीन,भारत,मंगोलिया,जापान,1,महान दीवार चीन में है.
Q_0080,Geo Explorer,Text,GE_20,मिस्र किस महाद्वीप में स्थित है?,ऑस्ट्रेलिया,अफ़्रीका,एशिया,यूरोप,2,मिस्र अफ़्रीका में है.
Q_0081,Geo Explorer,Text,GE_21,रोम किस देश की राजधानी है?,इटली,स्पेन,पुर्तगाल,फ्रांस,1,रोम इटली की राजधानी है.
Q_0082,Geo Explorer,Text,GE_22,कौन सी नदी पेरिस से होकर बहती है?,डेन्यूब,थेम्स,राइन,सीन,4,सीन पेरिस से होकर बहती है।
Q_0083,Geo Explorer,Text,GE_23,कौन सा महाद्वीप सबसे ठंडा है?,अंटार्कटिका,अफ़्रीका,एशिया,यूरोप,1,अंटार्कटिका सबसे ठंडा महाद्वीप है।
Q_0084,Geo Explorer,Text,GE_24,किस देश का आकार बूट जैसा है?,स्पेन,इटली,फ्रांस,ग्रीस,2,इटली बूट जैसा दिखता है.
Q_0085,Geo Explorer,Text,GE_25,किस देश को डाउन अंडर के नाम से भी जाना जाता है?,अर्जेंटीना,दक्षिण अफ़्रीका,न्यूज़ीलैंड,ऑस्ट्रेलिया,4,ऑस्ट्रेलिया को डाउन अंडर कहा जाता है।
Q_0086,Geo Explorer,Text,GE_26,अफ़्रीका के पश्चिम में कौन सा महासागर स्थित है?,शांत,अटलांटिक,आर्कटिक,भारतीय,2,The Atlantic Ocean lies west of Africa.
Q_0087,Geo Explorer,Text,GE_27,स्टैच्यू ऑफ लिबर्टी के लिए कौन सा शहर प्रसिद्ध है?,रोम,पेरिस,न्यूयॉर्क,वाशिंगटन डीसी,3,स्टैच्यू ऑफ लिबर्टी न्यूयॉर्क में है।
Q_0088,Geo Explorer,Text,GE_28,सबसे अधिक द्वीप किस देश में हैं?,जापान,स्वीडन,फिलिपींस,इंडोनेशिया,2,स्वीडन में सबसे अधिक द्वीप हैं।
Q_0089,Geo Explorer,Text,GE_29,कैनबरा किस देश की राजधानी है?,न्यूज़ीलैंड,कनाडा,यूके,ऑस्ट्रेलिया,4,कैनबरा ऑस्ट्रेलिया की राजधानी है।
Q_0090,Geo Explorer,Text,GE_30,सर्वाधिक देश किस महाद्वीप में हैं?,अफ़्रीका,दक्षिण अमेरिका,एशिया,यूरोप,1,सबसे ज्यादा देश अफ़्रीका में हैं.
Q_0091,Geo Explorer,Image,IMG_031,कौन सा मील का पत्थर दिखाया गया है?,ताज महल,लाल किला,कुतुब मीनार,भारत का प्रवेश द्वार,1,ये है ताज महल.
Q_0092,Geo Explorer,Image,IMG_032,किस देश का नक्शा दिखाया गया है?,ऑस्ट्रेलिया,न्यूज़ीलैंड,अर्जेंटीना,दक्षिण अफ़्रीका,1,नक्शा ऑस्ट्रेलिया है.
Q_0093,Geo Explorer,Image,IMG_033,किस शहर का क्षितिज दिखाया गया है?,न्यूयॉर्क,शिकागो,बोस्टान,लॉस एंजिल्स,1,यह न्यूयॉर्क शहर है.
Q_0094,Geo Explorer,Image,IMG_034,कौन सा रेगिस्तान दिखाया गया है?,गोबी,थार,अटाकामा,सहारा,3,This is the Atacama Desert.
Q_0095,Geo Explorer,Image,IMG_035,कौन सा पर्वत दिखाया गया है?,किलिमंजारो,एवेरेस्ट,फ़ूजी,डेनलि,1,This is Mount Kilimanjaro.
Q_0096,Geo Explorer,Image,IMG_036,किस देश का झंडा दिखाया गया है?,स्विट्ज़रलैंड,डेनमार्क,ऑस्ट्रिया,कनाडा,4,यह कनाडा का झंडा है.
Q_0097,Geo Explorer,Image,IMG_037,कौन सी नदी दिखाई गई है?,वीरांगना,नील,सिन्धु,यांग्त्ज़ी,2,यह नील नदी है.
Q_0098,Geo Explorer,Image,IMG_038,कौन सा मील का पत्थर दिखाया गया है?,कालीज़ीयम,बन्दरगाह पुल,मरीना बे सैंड्स,ओपेरा हाउस,4,यह सिडनी ओपेरा हाउस है।
Q_0099,Geo Explorer,Image,IMG_039,किस महाद्वीप का मानचित्र दिखाया गया है?,एशिया,दक्षिण अमेरिका,अफ़्रीका,यूरोप,2,यह दक्षिण अमेरिका है.
Q_0100,Geo Explorer,Image,IMG_040,किस देश की रूपरेखा दिखाई गई है?,दक्षिण अफ़्रीका,ज़िम्बाब्वे,बोत्सवाना,नामिबिया,1,यह दक्षिण अफ़्रीका है.
Q_0101,Geo Explorer,Image,IMG_041,कौन सा शहर दिखाया गया है?,रोम,मैड्रिड,वियना,पेरिस,4,यह पेरिस है.
Q_0102,Geo Explorer,Image,IMG_042,कौन सा ज्वालामुखी दिखाया गया है?,विसुवियस,क्राकाटा,फ़ूजी,एटना,4,यह माउंट एटना है.
Q_0103,Geo Explorer,Image,IMG_043,कौन सा झरना दिखाया गया है?,देव दूत प्रपात,विक्टोरिया फ़ॉल्स,इगाज़ु फॉल्स,नायग्रा फॉल्स,4,यह नियाग्रा फॉल्स है.
Q_0104,Geo Explorer,Image,IMG_044,किस देश का नक्शा दिखाया गया है?,वियतनाम,कोरिया,चीन,जापान,4,यह जापान है.
Q_0105,Geo Explorer,Image,IMG_045,कौन सा द्वीप देश दिखाया गया है?,आइसलैंड,स्कॉटलैंड,ग्रीनलैंड,आयरलैंड,1,यह आइसलैंड है.
Q_0106,Geo Explorer,Image,IMG_046,किस शहर का क्षितिज दिखाया गया है?,टोक्यो,शंघाई,सोल,ओसाका,1,यह टोक्यो है.
Q_0107,Geo Explorer,Image,IMG_047,कौन सा रेगिस्तान दिखाया गया है?,KALAHARI,मोजावे,सहारा,गोबी,4,यह गोबी रेगिस्तान है.
Q_0108,Geo Explorer,Image,IMG_048,कौन सी पर्वत श्रृंखला दिखाई गई है?,चट्टानों की,एंडीज,हिमालय,आल्पस,2,ये एंडीज़ हैं।
Q_0109,Geo Explorer,Image,IMG_049,Which river delta is shown?,नील,वीरांगना,मेकांग,गंगा,4,This is the Ganges Delta.
Q_0110,Geo Explorer,Image,IMG_050,किस देश की रूपरेखा दिखाई गई है?,नॉर्वे,स्वीडन,डेनमार्क,फिनलैंड,1,यह नॉर्वे है.
Q_0111,Geo Explorer,Image,IMG_051,कौन सा मील का पत्थर दिखाया गया है?,एथेन्स् का दुर्ग,मंच,सब देवताओं का मंदिर,कालीज़ीयम,4,यह कोलोसियम है.
Q_0112,Geo Explorer,Image,IMG_052,कौन सा शहर दिखाया गया है?,आबू धाबी,दुबई,रियाद,दोहा,2,ये दुबई है.
Q_0113,Geo Explorer,Image,IMG_053,कौन सा समुद्र दिखाया गया है?,बाल्टिक सागर,भूमध्य सागर,काला सागर,लाल सागर,2,यह भूमध्य सागर है.
Q_0114,Geo Explorer,Image,IMG_054,कौन सा द्वीप दिखाया गया है?,फुकेत,लंबोक,जावा,बाली,4,ये बाली है.
Q_0115,Geo Explorer,Image,IMG_055,किस देश का नक्शा दिखाया गया है?,उरुग्वे,चिली,परागुआ,अर्जेंटीना,4,यह अर्जेंटीना है.
Q_0116,Geo Explorer,Image,IMG_056,कौन सा पर्वत दिखाया गया है?,एइगर,जंगफ्राउ,मोंट ब्लांक,Matterhorn,4,यह मैटरहॉर्न है।
Q_0117,Geo Explorer,Image,IMG_057,कौन सा मील का पत्थर दिखाया गया है?,अंगकोरवाट,चिचेन इट्ज़ा,माचू पिचू,पेट्रा,4,यह पेट्रा है.
Q_0118,Geo Explorer,Image,IMG_058,कौन सी नदी दिखाई गई है?,वोल्गा,डेन्यूब,राइन,सीन,2,यह डेन्यूब नदी है.
Q_0119,Geo Explorer,Image,IMG_059,किस देश की रूपरेखा दिखाई गई है?,कोलंबिया,पेरू,मेक्सिको,बोलीविया,3,यह मेक्सिको है.
Q_0120,Geo Explorer,Image,IMG_060,कौन सा शहर दिखाया गया है?,मैनचेस्टर,लंदन,डबलिन,एडिनबरा,2,यह लंदन है.
Q_0121,Geo Explorer,Video,VID_001,इस वीडियो में कौन सा देश दिखाया गया है?,जर्मनी,इटली,फ्रांस,स्पेन,3,सही उत्तर फ्रांस है।
Q_0122,Geo Explorer,Video,VID_002,यह मील का पत्थर किस देश में स्थित है?,मंगोलिया,कोरिया,जापान,चीन,4,सही उत्तर चीन है।
Q_0123,Geo Explorer,Video,VID_003,इस वीडियो में कौन सा भारतीय शहर दिखाई देता है?,लखनऊ,आगरा,दिल्ली,जयपुर,2,सही उत्तर आगरा है।
Q_0124,Geo Explorer,Video,VID_004,यह शहर क्षितिज किस देश का है?,ऑस्ट्रेलिया,कनाडा,यूके,यूएसए,4,सही उत्तर यूएसए है।
Q_0125,Geo Explorer,Video,VID_005,एफिल टावर किस शहर में स्थित है?,मैड्रिड,रोम,पेरिस,बर्लिन,3,सही उत्तर पेरिस है।
Q_0126,Geo Explorer,Video,VID_006,यहाँ कौन सी प्राचीन संरचना दिखाई गई है?,कालीज़ीयम,मंच,सब देवताओं का मंदिर,एथेन्स् का दुर्ग,1,सही उत्तर कोलोसियम है।
Q_0127,Geo Explorer,Video,VID_007,स्टैच्यू ऑफ लिबर्टी का घर कौन सा शहर है?,न्यूयॉर्क,बोस्टान,फ़िलाडेल्फ़िया,वाशिंगटन डीसी,1,सही उत्तर न्यूयॉर्क है।
Q_0128,Geo Explorer,Video,VID_008,माचू पिचू किस देश में स्थित है?,चिली,बोलीविया,पेरू,इक्वेडोर,3,सही उत्तर पेरू है।
Q_0129,Geo Explorer,Video,VID_009,Petra is an ancient city in which country?,इराक,मिस्र,जॉर्डन,ईरान,3,सही उत्तर जॉर्डन है।
Q_0130,Geo Explorer,Video,VID_010,यह प्रतिमा ब्राज़ील के किस शहर पर नज़र रखती है?,साओ पाउलो,सल्वाडोर,ब्रासीलिया,रियो डी जनेरियो,4,सही उत्तर रियो डी जनेरियो है।
Q_0131,Geo Explorer,Video,VID_011,यहाँ कौन सा प्राकृतिक आश्चर्य दिखाया गया है?,इगाज़ु फॉल्स,विक्टोरिया फ़ॉल्स,देव दूत प्रपात,नायग्रा फॉल्स,4,सही उत्तर नियाग्रा फॉल्स है।
Q_0132,Geo Explorer,Video,VID_012,माउंट एवरेस्ट नेपाल और किस देश की सीमा पर स्थित है?,पाकिस्तान,भारत,भूटान,चीन,4,सही उत्तर चीन है।
Q_0133,Geo Explorer,Video,VID_013,यह प्रतिष्ठित इमारत किस शहर में स्थित है?,पर्थ,मेलबोर्न,सिडनी,ऑकलैंड,3,सही उत्तर सिडनी है।
Q_0134,Geo Explorer,Video,VID_014,गोल्डन गेट ब्रिज किस शहर में स्थित है?,सिएटल,लॉस एंजिल्स,सैन फ्रांसिस्को,सैन डिएगो,3,सही उत्तर सैन फ्रांसिस्को है।
Q_0135,Geo Explorer,Video,VID_015,यहाँ किस एशियाई शहर का क्षितिज दिखाया गया है?,बीजिंग,सोल,टोक्यो,शंघाई,3,सही उत्तर टोक्यो है।
Q_0136,Geo Explorer,Video,VID_016,बुर्ज खलीफा किस शहर में स्थित है?,आबू धाबी,दुबई,दोहा,रियाद,2,सही उत्तर दुबई है।
Q_0137,Geo Explorer,Video,VID_017,कौन सा यूरोपीय शहर इन नहरों के लिए प्रसिद्ध है?,एम्स्टर्डम,ब्रुग,वेनिस,कोपेनहेगन,3,सही उत्तर वेनिस है।
Q_0138,Geo Explorer,Video,VID_018,अंगकोर वाट किस देश में स्थित है?,लाओस,कंबोडिया,थाईलैंड,वियतनाम,2,सही उत्तर कंबोडिया है।
Q_0139,Geo Explorer,Video,VID_019,ग्रेट बैरियर रीफ किस देश के तट पर है?,फिलिपींस,इंडोनेशिया,ऑस्ट्रेलिया,मलेशिया,3,सही उत्तर ऑस्ट्रेलिया है।
Q_0140,Geo Explorer,Video,VID_020,यह वर्षावन मुख्यतः किस महाद्वीप में स्थित है?,दक्षिण अमेरिका,एशिया,अफ़्रीका,ऑस्ट्रेलिया,1,सही उत्तर दक्षिण अमेरिका है।
Q_0141,Geo Explorer,Video,VID_021,Which famous canyon is this?,येलोस्टोन,ग्रैंड कैनियन,Yosemite,सिय्योन,2,It is the Grand Canyon in USA.
Q_0142,Geo Explorer,Video,VID_022,These pyramids are located in which country?,पेरू,मेक्सिको,सूडान,मिस्र,4,They are the Pyramids of Giza in Egypt.
Q_0143,Geo Explorer,Video,VID_023,What is this ancient stone circle called?,एवेबरी,कार्नैक,न्यूग्रेंज,स्टोनहेंज,4,It is Stonehenge in the UK.
Q_0144,Geo Explorer,Video,VID_024,Which iconic mountain is shown here?,माउंट एवरेस्ट,फ़ूजी पर्वत,माउंट किलिमंजारो,Matterhorn,2,It is Mount Fuji in Japan.
Q_0145,Geo Explorer,Video,VID_025,कौन सा झरना 'द स्मोक दैट थंडर्स' के नाम से जाना जाता है?,नायग्रा फॉल्स,देव दूत प्रपात,इगाज़ु फॉल्स,विक्टोरिया फ़ॉल्स,4,यह विक्टोरिया फॉल्स है।
Q_0146,Geo Explorer,Video,VID_026,यह सफ़ेद रंग का द्वीपीय शहर किस देश में है?,ग्रीस,टर्की,इटली,स्पेन,1,It is Santorini in Greece.
Q_0147,Geo Explorer,Video,VID_027,Identify this imperial palace complex.,फॉरबिडन सिटी,ग्रेट वॉल,समर पैलेस,स्वर्ग का मंदिर,1,It is the Forbidden City in Beijing.
