QuestionID,Category,QuestionType,FolderName,Question,Option1,Option2,Option3,Option4,CorrectIndex,Explanantion
Q_0034,Speed Quiz,Image,IMG_004,Qual pássaro é mostrado?,Pavão,Cisne,Papagaio,Peru,1,O pássaro é um pavão.
Q_0035,Speed Quiz,Image,IMG_005,Qual veículo é mostrado?,Parapente,Drone,Helicóptero,Balão de ar quente,4,This is a hot air balloon.
Q_0036,Speed Quiz,Image,IMG_006,Which instrument is shown?,Ukulele,Guitarra,Violoncelo,Violino,4,The instrument is a violin.
Q_0037,Speed Quiz,Image,IMG_007,Qual animal é mostrado?,Coala,Panda,Preguiça,Urso,1,O animal é um coala.
Q_0038,Speed Quiz,Image,IMG_008,What tool is shown?,Martelo,Serra,Alicate,Chave inglesa,4,A ferramenta é uma chave inglesa.
Q_0039,Speed Quiz,Image,IMG_009,Which weather condition is shown?,Raio,Chuva,Neve,Névoa,1,The image shows lightning.
Q_0040,Speed Quiz,Image,IMG_010,Which sea creature is shown?,Lula,Caranguejo,Polvo,Medusa,3,The creature is an octopus.
Q_0041,Speed Quiz,Image,IMG_011,Qual fruta é mostrada?,manga,Kiwi,Abacate,Pera,3,Isto é um abacate.
Q_0042,Speed Quiz,Image,IMG_012,Qual animal é mostrado?,Canguru,Cervo,Antílope,Canguru,4,The animal is a kangaroo.
Q_0043,Speed Quiz,Image,IMG_013,Que objeto é esse?,Relógio,Ampulheta,Bússola,Temporizador,2,Esta é uma ampulheta.
Q_0044,Speed Quiz,Image,IMG_014,Qual réptil é mostrado?,Iguana,Lagarto,lagartixa,Camaleão,4,The reptile is a chameleon.
Q_0045,Speed Quiz,Image,IMG_015,Qual ferramenta é mostrada?,Transferidor,Bússola,Governante,Fita métrica,4,Esta é uma fita métrica.
Q_0046,Speed Quiz,Image,IMG_016,Qual animal é mostrado?,Ouriço,Verruga,Tatu,Porco-espinho,1,The animal is a hedgehog.
Q_0047,Speed Quiz,Image,IMG_017,Qual objeto é mostrado?,Terra,Mapa,Bola,Globo,4,Isto é um globo.
Q_0048,Speed Quiz,Image,IMG_018,Qual fruta é mostrada?,Uvas,Amoras,Groselhas,Mirtilos,4,Estes são mirtilos.
Q_0049,Speed Quiz,Image,IMG_019,Qual animal é mostrado?,Cegonha,Garça,Guindaste,Flamingo,4,O pássaro é um flamingo.
Q_0050,Speed Quiz,Image,IMG_020,Which instrument is shown?,Conga,Bongô,Tambor,Tabla,3,Isto é um tambor.
Q_0051,Speed Quiz,Image,IMG_021,Qual animal é mostrado?,Lhama,Ovelha,Alpaca,Camelo,3,O animal é uma alpaca.
Q_0052,Speed Quiz,Image,IMG_022,Que objeto é esse?,Microscópio,Periscópio,Telescópio,Binóculos,1,Isto é um microscópio.
Q_0053,Speed Quiz,Image,IMG_023,Qual fruta é mostrada?,Romã,Goiaba,Maçã,Ameixa,1,Isto é uma romã.
Q_0054,Speed Quiz,Image,IMG_024,Qual animal é mostrado?,Coala,Macaco,Lêmure,Preguiça,4,O animal é uma preguiça.
Q_0055,Speed Quiz,Image,IMG_025,Qual objeto é mostrado?,Altímetro,Relógio,Bússola,Termômetro,3,Isto é uma bússola.
Q_0056,Speed Quiz,Image,IMG_026,Qual animal é mostrado?,Ouriço,Verruga,Porco-espinho,Tatu,4,The animal is an armadillo.
Q_0057,Speed Quiz,Image,IMG_027,Qual fruta é mostrada?,Coco,Fruta-pão,Mamão,Melão,1,Isto é um coco.
Q_0058,Speed Quiz,Image,IMG_028,Qual ferramenta é mostrada?,Tesoura,Braçadeira,Alicate,Pinças,3,A ferramenta é um alicate.
Q_0059,Speed Quiz,Image,IMG_029,Qual pássaro é mostrado?,Águia,Falcão,Falcão,Coruja,4,O pássaro é uma coruja.
Q_0060,Speed Quiz,Image,IMG_030,Qual animal é mostrado?,Lontra,Furão,Suricato,Cão da pradaria,3,O animal é um suricato.
Q_0061,Geo Explorer,Text,GE_01,What is the capital of Japan?,Pequim,Quioto,Tóquio,Seul,3,Tokyo is the capital of Japan.
Q_0062,Geo Explorer,Text,GE_02,What is the capital of India?,Bombaim,Chennai,Nova Deli,Calcutá,3,New Delhi is the capital of India.
Q_0063,Geo Explorer,Text,GE_03,Which river is the longest in India?,Godavari,Ganga,Bramaputra,Yamuna,2,The Ganga is the longest river in India.
Q_0064,Geo Explorer,Text,GE_04,Which country is known as the Land of the Rising Sun?,Tailândia,Japão,China,Coréia,2,Japan is called the Land of the Rising Sun.
Q_0065,Geo Explorer,Text,GE_05,Which mountain range separates India and China?,Montanhas rochosas,Andes,Alpes,Himalaia,4,The Himalayas separate India and China.
Q_0066,Geo Explorer,Text,GE_06,Which desert is located mainly in India?,Gobi,Thar,Kalahari,Saara,2,The Thar Desert is in India.
Q_0067,Geo Explorer,Text,GE_07,Which Asian country has the largest population?,China,Japão,Indonésia,Índia,1,China has the largest population.
Q_0068,Geo Explorer,Text,GE_08,Which Indian state has the longest coastline?,Gujarat,Andra Pradesh,Tamil Nadu,Querala,1,Gujarat has the longest coastline.
Q_0069,Geo Explorer,Text,GE_09,Which country is Nepal located in?,Europa,África,Ásia,Austrália,3,Nepal is located in Asia.
Q_0070,Geo Explorer,Text,GE_10,Which city is known as the financial capital of India?,Chennai,Bengaluru,Délhi,Bombaim,4,Mumbai is India's financial capital.
Q_0071,Geo Explorer,Text,GE_11,Which river flows through Bangladesh and India?,Eufrates,Tigre,Indo,Bramaputra,4,The Brahmaputra flows through India and Bangladesh.
Q_0072,Geo Explorer,Text,GE_12,Which sea lies to the south of India?,Mar Vermelho,Mar Cáspio,Mar Mediterrâneo,Mar Arábico,4,The Arabian Sea lies south of India.
Q_0073,Geo Explorer,Text,GE_13,Which country is Sri Lanka closest to?,Índia,Indonésia,Malásia,Tailândia,1,Sri Lanka lies close to India.
Q_0074,Geo Explorer,Text,GE_14,Which Asian country has Bangkok as its capital?,Vietnã,Laos,Tailândia,Camboja,3,Bangkok is the capital of Thailand.
Q_0075,Geo Explorer,Text,GE_15,Which continent is India part of?,África,Ásia,Europa,Austrália,2,A Índia faz parte da Ásia.
Q_0076,Geo Explorer,Text,GE_16,Which country has the Eiffel Tower?,Espanha,França,Itália,Alemanha,2,The Eiffel Tower is in France.
Q_0077,Geo Explorer,Text,GE_17,Which ocean is the largest in the world?,indiano,ártico,atlântico,Pacífico,4,The Pacific Ocean is the largest.
Q_0078,Geo Explorer,Text,GE_18,Which city is known as the Big Apple?,Los Angeles,Chicago,Nova Iorque,Boston,3,New York is called the Big Apple.
Q_0079,Geo Explorer,Text,GE_19,Which country has the Great Wall?,China,Índia,Mongólia,Japão,1,The Great Wall is in China.
Q_0080,Geo Explorer,Text,GE_20,Which continent is Egypt located in?,Austrália,África,Ásia,Europa,2,O Egito fica na África.
Q_0081,Geo Explorer,Text,GE_21,Which country has Rome as its capital?,Itália,Espanha,Portugal,França,1,Rome is the capital of Italy.
Q_0082,Geo Explorer,Text,GE_22,Which river flows through Paris?,Danúbio,Tâmisa,Reno,Sena,4,The Seine flows through Paris.
Q_0083,Geo Explorer,Text,GE_23,Which continent is the coldest?,Antártica,África,Ásia,Europa,1,Antarctica is the coldest continent.
Q_0084,Geo Explorer,Text,GE_24,Which country is shaped like a boot?,Espanha,Itália,França,Grécia,2,A Itália parece uma bota.
Q_0085,Geo Explorer,Text,GE_25,Which country is also known as Down Under?,Argentina,África do Sul,Nova Zelândia,Austrália,4,Australia is called Down Under.
Q_0086,Geo Explorer,Text,GE_26,Which ocean lies to the west of Africa?,Pacífico,atlântico,ártico,indiano,2,The Atlantic Ocean lies west of Africa.
Q_0087,Geo Explorer,Text,GE_27,Which city is famous for the Statue of Liberty?,Roma,Paris,Nova Iorque,Washington DC,3,The Statue of Liberty is in New York.
Q_0088,Geo Explorer,Text,GE_28,Which country has the most islands?,Japão,Suécia,Filipinas,Indonésia,2,Sweden has the most islands.
Q_0089,Geo Explorer,Text,GE_29,Which country has Canberra as its capital?,Nova Zelândia,Canadá,Reino Unido,Austrália,4,Canberra is the capital of Australia.
Q_0090,Geo Explorer,Text,GE_30,Which continent has the most countries?,África,Ámérica do Sul,Ásia,Europa,1,Africa has the most countries.
Q_0091,Geo Explorer,Image,IMG_031,Qual ponto de referência é mostrado?,Taj Mahal,Forte Vermelho,Qutub Minar,Portal da Índia,1,Este é o Taj Mahal.
Q_0092,Geo Explorer,Image,IMG_032,Which country map is shown?,Austrália,Nova Zelândia,Argentina,África do Sul,1,O mapa é a Austrália.
Q_0093,Geo Explorer,Image,IMG_033,Which city skyline is shown?,Nova Iorque,Chicago,Boston,Los Angeles,1,Esta é a cidade de Nova York.
Q_0094,Geo Explorer,Image,IMG_034,Qual deserto é mostrado?,Gobi,Thar,Atacama,Saara,3,This is the Atacama Desert.
Q_0095,Geo Explorer,Image,IMG_035,Qual montanha é mostrada?,Kilimanjaro,Everest,Fuji,Denali,1,This is Mount Kilimanjaro.
Q_0096,Geo Explorer,Image,IMG_036,Which country flag is shown?,Suíça,Dinamarca,Áustria,Canadá,4,Esta é a bandeira do Canadá.
Q_0097,Geo Explorer,Image,IMG_037,Qual rio é mostrado?,Amazônia,Nilo,Indo,Yangtsé,2,Este é o rio Nilo.
Q_0098,Geo Explorer,Image,IMG_038,Qual ponto de referência é mostrado?,Coliseu,Ponte do Porto,Areias da Marina Bay,Ópera,4,This is the Sydney Opera House.
Q_0099,Geo Explorer,Image,IMG_039,Which continent map is shown?,Ásia,Ámérica do Sul,África,Europa,2,Esta é a América do Sul.
Q_0100,Geo Explorer,Image,IMG_040,Which country outline is shown?,África do Sul,Zimbábue,Botsuana,Namíbia,1,Esta é a África do Sul.
Q_0101,Geo Explorer,Image,IMG_041,Qual cidade é mostrada?,Roma,Madri,Viena,Paris,4,Isto é Paris.
Q_0102,Geo Explorer,Image,IMG_042,Qual vulcão é mostrado?,Vesúvio,Krakatoa,Fuji,Etna,4,Este é o Monte Etna.
Q_0103,Geo Explorer,Image,IMG_043,Qual cachoeira é mostrada?,Angel Falls,Cataratas Vitória,Cataratas do Iguaçu,Cataratas do Niágara,4,Estas são as Cataratas do Niágara.
Q_0104,Geo Explorer,Image,IMG_044,Which country map is shown?,Vietnã,Coréia,China,Japão,4,Este é o Japão.
Q_0105,Geo Explorer,Image,IMG_045,Qual país insular é mostrado?,Islândia,Escócia,Groenlândia,Irlanda,1,Esta é a Islândia.
Q_0106,Geo Explorer,Image,IMG_046,Which city skyline is shown?,Tóquio,Xangai,Seul,Osaca,1,Isto é Tóquio.
Q_0107,Geo Explorer,Image,IMG_047,Qual deserto é mostrado?,Kalahari,Mojave,Saara,Gobi,4,Este é o deserto de Gobi.
Q_0108,Geo Explorer,Image,IMG_048,Qual cordilheira é mostrada?,Montanhas rochosas,Andes,Himalaia,Alpes,2,Estes são os Andes.
Q_0109,Geo Explorer,Image,IMG_049,Qual delta do rio é mostrado?,Nilo,Amazônia,Mekong,Ganges,4,Este é o Delta do Ganges.
Q_0110,Geo Explorer,Image,IMG_050,Which country outline is shown?,Noruega,Suécia,Dinamarca,Finlândia,1,Esta é a Noruega.
Q_0111,Geo Explorer,Image,IMG_051,Qual ponto de referência é mostrado?,Acrópole,Fórum,panteão,Coliseu,4,Este é o Coliseu.
Q_0112,Geo Explorer,Image,IMG_052,Qual cidade é mostrada?,Abu Dabi,Dubai,Riade,Doha,2,Isto é Dubai.
Q_0113,Geo Explorer,Image,IMG_053,Qual mar é mostrado?,Mar Báltico,Mar Mediterrâneo,Mar Negro,Mar Vermelho,2,Este é o Mar Mediterrâneo.
Q_0114,Geo Explorer,Image,IMG_054,Which island is shown?,Phuket,Lombok,Java,Bali,4,Isto é Bali.
Q_0115,Geo Explorer,Image,IMG_055,Which country map is shown?,Uruguai,Chile,Paraguai,Argentina,4,Esta é a Argentina.
Q_0116,Geo Explorer,Image,IMG_056,Qual montanha é mostrada?,Eiger,Jungfrau,Monte Branco,Matterhorn,4,Este é o Matterhorn.
Q_0117,Geo Explorer,Image,IMG_057,Qual ponto de referência é mostrado?,Angkor Wat,Chichén Itzá,Machu Picchu,Petra,4,Essa é Petra.
Q_0118,Geo Explorer,Image,IMG_058,Qual rio é mostrado?,Volga,Danúbio,Reno,Sena,2,Este é o rio Danúbio.
Q_0119,Geo Explorer,Image,IMG_059,Which country outline is shown?,Colômbia,Peru,México,Bolívia,3,Este é o México.
Q_0120,Geo Explorer,Image,IMG_060,Qual cidade é mostrada?,Manchester,Londres,Dublin,Edimburgo,2,Isto é Londres.
Q_0121,Geo Explorer,Video,VID_001,Which country is shown in this video?,Alemanha,Itália,França,Espanha,3,A resposta correta é França.
Q_0122,Geo Explorer,Video,VID_002,Este marco está localizado em que país?,Mongólia,Coréia,Japão,China,4,A resposta correta é China.
Q_0123,Geo Explorer,Video,VID_003,Qual cidade indiana aparece neste vídeo?,Luck agora,Agra,Délhi,Jaipur,2,A resposta correta é Agra.
Q_0124,Geo Explorer,Video,VID_004,O horizonte desta cidade pertence a qual país?,Austrália,Canadá,Reino Unido,EUA,4,A resposta correta é EUA.
Q_0125,Geo Explorer,Video,VID_005,A Torre Eiffel fica em qual cidade?,Madri,Roma,Paris,Berlim,3,A resposta correta é Paris.
Q_0126,Geo Explorer,Video,VID_006,Qual estrutura antiga é mostrada aqui?,Coliseu,Fórum,panteão,Acrópole,1,A resposta correta é Coliseu.
Q_0127,Geo Explorer,Video,VID_007,Qual cidade abriga a Estátua da Liberdade?,Nova Iorque,Boston,Filadélfia,Washington DC,1,A resposta correta é Nova York.
Q_0128,Geo Explorer,Video,VID_008,Machu Picchu está localizada em que país?,Chile,Bolívia,Peru,Equador,3,A resposta correta é Peru.
Q_0129,Geo Explorer,Video,VID_009,Petra é uma cidade antiga em que país?,Iraque,Egito,Jordânia,Irã,3,A resposta correta é Jordânia.
Q_0130,Geo Explorer,Video,VID_010,Esta estátua tem vista para qual cidade brasileira?,São Paulo,salvador,Brasília,Rio de Janeiro,4,A resposta correta é Rio de Janeiro.
Q_0131,Geo Explorer,Video,VID_011,Qual maravilha natural é mostrada aqui?,Cataratas do Iguaçu,Cataratas Vitória,Cataratas do Anjo,Cataratas do Niágara,4,A resposta correta é Cataratas do Niágara.
Q_0132,Geo Explorer,Video,VID_012,O Monte Everest fica na fronteira do Nepal e de qual país?,Paquistão,Índia,Butão,China,4,A resposta correta é China.
Q_0133,Geo Explorer,Video,VID_013,Este edifício icônico está localizado em que cidade?,Perth,Melbourne,Sydney,Auckland,3,A resposta correta é Sidney.
Q_0134,Geo Explorer,Video,VID_014,A Ponte Golden Gate está localizada em qual cidade?,Seattle,Los Angeles,São Francisco,São Diego,3,A resposta correta é São Francisco.
Q_0135,Geo Explorer,Video,VID_015,Qual horizonte de cidade asiática é mostrado aqui?,Pequim,Seul,Tóquio,Xangai,3,A resposta correta é Tóquio.
Q_0136,Geo Explorer,Video,VID_016,Burj Khalifa está localizado em qual cidade?,Abu Dabi,Dubai,Doha,Riade,2,A resposta correta é Dubai.
Q_0137,Geo Explorer,Video,VID_017,Qual cidade europeia é famosa por estes canais?,Amsterdã,Bruxelas,Veneza,Copenhague,3,A resposta correta é Veneza.
Q_0138,Geo Explorer,Video,VID_018,Angkor Wat está localizado em que país?,Laos,Camboja,Tailândia,Vietnã,2,A resposta correta é Camboja.
Q_0139,Geo Explorer,Video,VID_019,A Grande Barreira de Corais fica na costa de qual país?,Filipinas,Indonésia,Austrália,Malásia,3,A resposta correta é Austrália.
Q_0140,Geo Explorer,Video,VID_020,Esta floresta tropical está localizada principalmente em qual continente?,Ámérica do Sul,Ásia,África,Austrália,1,A resposta correta é América do Sul.
Q_0141,Geo Explorer,Video,VID_021,Que cânion famoso é esse?,Pedra amarela,Grande Canyon,Yosemite,Sião,2,É o Grand Canyon nos EUA.
Q_0142,Geo Explorer,Video,VID_022,Essas pirâmides estão localizadas em que país?,Peru,México,Sudão,Egito,4,São as Pirâmides de Gizé no Egito.
Q_0143,Geo Explorer,Video,VID_023,Como é chamado este antigo círculo de pedras?,Avebury,Carnac,Newgrange,Stonehenge,4,É Stonehenge no Reino Unido.
Q_0144,Geo Explorer,Video,VID_024,Qual montanha icônica é mostrada aqui?,Mount Everest,Monte Fuji,Monte Kilimanjaro,Matterhorn,2,É o Monte Fuji no Japão.
Q_0145,Geo Explorer,Video,VID_025,Qual cachoeira é conhecida como 'A Fumaça que Troveja'?,Cataratas do Niágara,Cataratas do Anjo,Cataratas do Iguaçu,Cataratas Vitória,4,São as Cataratas Vitória.
Q_0146,Geo Explorer,Video,VID_026,Esta cidade insular caiada de branco fica em que país?,Grécia,Peru,Itália,Espanha,1,É Santorini na Grécia.
Q_0147,Geo Explorer,Video,VID_027,Identifique este complexo do palácio imperial.,Cidade Proibida,Grande Muralha,Palácio de Verão,Templo do Céu,1,É a Cidade Proibida em Pequim.
Q_0148,Geo Explorer,Video,VID_028,Este hotel em forma de vela está localizado onde?,Dubai,Abu Dabi,Manama,Doha,1,É o Burj Al Arab em Dubai.
Q_0149,Geo Explorer,Video,VID_029,Qual cidade apresenta este edifício com topo de barco?,Cingapura,Hong Kong,Kuala Lumpur,Bangkok,1,"É Marina Bay Sands, em Singapura."
Q_0150,Geo Explorer,Video,VID_030,Este arranha-céu 'The Shard' fica em qual cidade?,Nova Iorque,Toronto,Londres,Paris,3,É o The Shard em Londres.
Q_0151,Geo Explorer,Audio,AUD_001,A que país pertence este hino nacional?,Espanha,Itália,Alemanha,França,4,O áudio representa o hino nacional da França.
Q_0152,Geo Explorer,Audio,AUD_002,Este hino nacional pertence a qual país?,Tailândia,Coréia do Sul,Japão,China,3,O áudio representa o hino nacional do Japão.
Q_0153,Geo Explorer,Audio,AUD_003,O hino nacional de qual país está tocando aqui?,Índia,Nepal,Sri Lanka,Bangladesh,1,O áudio representa o hino nacional da Índia.
Q_0154,Geo Explorer,Audio,AUD_004,A que país pertence este hino nacional?,EUA,Austrália,Reino Unido,Canadá,1,O áudio representa o hino nacional dos EUA.
Q_0155,Geo Explorer,Audio,AUD_005,Este hino nacional pertence a qual país?,Austrália,Irlanda,Nova Zelândia,Reino Unido,4,O áudio representa o hino nacional do Reino Unido.
Q_0156,Geo Explorer,Audio,AUD_006,O hino nacional de qual país está tocando aqui?,Alemanha,Suíça,Polônia,Áustria,1,O áudio representa o hino nacional da Alemanha.
Q_0157,Geo Explorer,Audio,AUD_007,A que país pertence este hino nacional?,Itália,Espanha,Grécia,Portugal,1,O áudio representa o hino nacional da Itália.
Q_0158,Geo Explorer,Audio,AUD_008,Este hino nacional pertence a qual país?,Espanha,México,Argentina,Portugal,1,O áudio representa o hino nacional da Espanha.
Q_0159,Geo Explorer,Audio,AUD_009,O hino nacional de qual país está tocando aqui?,EUA,França,Reino Unido,Canadá,4,O áudio representa o hino nacional do Canadá.
Q_0160,Geo Explorer,Audio,AUD_010,A que país pertence este hino nacional?,Nova Zelândia,Austrália,África do Sul,Canadá,2,O áudio representa o hino nacional da Austrália.
Q_0161,Geo Explorer,Audio,AUD_011,Este hino nacional pertence a qual país?,Vietnã,Coréia,Japão,China,4,O áudio representa o hino nacional da China.
Q_0162,Geo Explorer,Audio,AUD_012,O hino nacional de qual país está tocando aqui?,Chile,Argentina,Brasil,Colômbia,3,O áudio representa o hino nacional do Brasil.
Q_0163,Geo Explorer,Audio,AUD_013,A que país pertence este hino nacional?,Polônia,Rússia,Ucrânia,Bielorrússia,2,O áudio representa o hino nacional da Rússia.
Q_0164,Geo Explorer,Audio,AUD_014,Este hino nacional pertence a qual país?,Coréia do Norte,Japão,Coréia do Sul,China,3,O áudio representa o hino nacional da Coreia do Sul.
Q_0165,Geo Explorer,Audio,AUD_015,O hino nacional de qual país está tocando aqui?,México,Espanha,Argentina,Colômbia,1,O áudio representa o hino nacional do México.
Q_0166,Geo Explorer,Audio,AUD_016,A que país pertence este hino nacional?,Argentina,Chile,Brasil,Uruguai,1,The audio represents the national anthem of Argentina.
Q_0167,Geo Explorer,Audio,AUD_017,Este hino nacional pertence a qual país?,Egito,Quênia,África do Sul,Nigéria,3,O áudio representa o hino nacional da África do Sul.
Q_0168,Geo Explorer,Audio,AUD_018,O hino nacional de qual país está tocando aqui?,Arábia Saudita,Marrocos,Jordânia,Egito,4,O áudio representa o hino nacional do Egito.
Q_0169,Geo Explorer,Audio,AUD_019,A que país pertence este hino nacional?,Peru,Grécia,Itália,Chipre,2,O áudio representa o hino nacional da Grécia.
Q_0170,Geo Explorer,Audio,AUD_020,Este hino nacional pertence a qual país?,Irã,Grécia,Azerbaijão,Peru,4,O áudio representa o hino nacional da Turquia.
Q_0171,Geo Explorer,Audio,AUD_021,O hino nacional de qual país está tocando aqui?,Paquistão,Afeganistão,Índia,Irã,1,O áudio representa o hino nacional do Paquistão.
Q_0172,Geo Explorer,Audio,AUD_022,A que país pertence este hino nacional?,Camboja,Malásia,Vietnã,Tailândia,4,O áudio representa o hino nacional da Tailândia.
Q_0173,Geo Explorer,Audio,AUD_023,Este hino nacional pertence a qual país?,Egito,Líbano,Jordânia,Israel,4,O áudio representa o hino nacional de Israel.
Q_0174,Geo Explorer,Audio,AUD_024,O hino nacional de qual país está tocando aqui?,Arábia Saudita,Kuwait,Emirados Árabes Unidos,Catar,1,O áudio representa o hino nacional da Arábia Saudita.
Q_0175,Geo Explorer,Audio,AUD_025,A que país pertence este hino nacional?,Cingapura,Malásia,Indonésia,Filipinas,3,O áudio representa o hino nacional da Indonésia.
Q_0176,Geo Explorer,Audio,AUD_026,Este hino nacional pertence a qual país?,Alemanha,Holanda,Dinamarca,Bélgica,2,O áudio representa o hino nacional da Holanda.
Q_0177,Geo Explorer,Audio,AUD_027,O hino nacional de qual país está tocando aqui?,Suécia,Dinamarca,Finlândia,Noruega,1,O áudio representa o hino nacional da Suécia.
Q_0178,Geo Explorer,Audio,AUD_028,A que país pertence este hino nacional?,Suíça,Alemanha,Liechtenstein,Áustria,1,O áudio representa o hino nacional da Suíça.
Q_0179,Geo Explorer,Audio,AUD_029,Este hino nacional pertence a qual país?,Nova Zelândia,Fiji,Austrália,Samoa,1,O áudio representa o hino nacional da Nova Zelândia.
Q_0180,Geo Explorer,Audio,AUD_030,O hino nacional de qual país está tocando aqui?,Brasil,Portugal,França,Espanha,2,O áudio representa o hino nacional de Portugal.
Q_0181,Who's That,Text,WT_01,Quem fundou a Microsoft?,Bill Gates,Elon Musk,Mark Zuckerberg,Steve Jobs,1,Bill Gates cofundou a Microsoft.
Q_0182,Who's That,Text,WT_02,Quem pintou a Mona Lisa?,Da Vinci,Rembrandt,Van Gogh,Picasso,1,Leonardo da Vinci painted it.
Q_0183,Who's That,Text,WT_03,Quem é conhecido como o Rei do Pop?,Elvis Presley,Eminem,Michael Jackson,Príncipe,3,Michael Jackson é o Rei do Pop.
Q_0184,Who's That,Text,WT_04,Quem é conhecido como o Homem de Ferro da Índia?,Nehru,Gandhi,Bose,Patel,4,Sardar Vallabhbhai Patel é o Homem de Ferro da Índia.
Q_0185,Who's That,Text,WT_05,Quem escreveu Harry Potter?,Luís,Rowling,Tolkien,Martinho,2,J. K. Rowling escreveu Harry Potter.
