QuestionID,Category,QuestionType,FolderName,Question,Option1,Option2,Option3,Option4,CorrectIndex,Explanantion
Q_0082,Geo Explorer,Text,GE_22,Quelle rivière traverse Paris ?,Danube,Tamise,Rhin,Seine,4,La Seine traverse Paris.
Q_0083,Geo Explorer,Text,GE_23,Quel continent est le plus froid ?,Antarctique,Afrique,Asie,Europe,1,L'Antarctique est le continent le plus froid.
Q_0084,Geo Explorer,Text,GE_24,Quel pays a la forme d'une botte ?,Espagne,Italie,France,Grèce,2,L'Italie ressemble à une botte.
Q_0085,Geo Explorer,Text,GE_25,Quel pays est également connu sous le nom de Down Under ?,Argentine,Afrique du Sud,Nouvelle-Zélande,Australie,4,L'Australie s'appelle Down Under.
Q_0086,Geo Explorer,Text,GE_26,Quel océan se trouve à l’ouest de l’Afrique ?,Pacifique,atlantique,Arctique,indien,2,L'océan Atlantique se trouve à l'ouest de l'Afrique.
Q_0087,Geo Explorer,Text,GE_27,Quelle ville est célèbre pour la Statue de la Liberté ?,Rome,Paris,New York,Washington DC,3,La Statue de la Liberté est à New York.
Q_0088,Geo Explorer,Text,GE_28,Quel pays a le plus d'îles ?,Japon,Suède,Philippines,Indonésie,2,La Suède possède le plus grand nombre d'îles.
Q_0089,Geo Explorer,Text,GE_29,Quel pays a Canberra pour capitale ?,Nouvelle-Zélande,Canada,ROYAUME-UNI,Australie,4,Canberra est la capitale de l'Australie.
Q_0090,Geo Explorer,Text,GE_30,Quel continent compte le plus de pays ?,Afrique,Amérique du Sud,Asie,Europe,1,L'Afrique compte le plus de pays.
Q_0091,Geo Explorer,Image,IMG_031,Which landmark is shown?,Taj Mahal,Fort Rouge,Qutub Minar,Porte de l'Inde,1,C'est le Taj Mahal.
Q_0092,Geo Explorer,Image,IMG_032,Quelle carte de pays est affichée ?,Australie,Nouvelle-Zélande,Argentine,Afrique du Sud,1,La carte est l’Australie.
Q_0093,Geo Explorer,Image,IMG_033,Quelle ligne d’horizon de la ville est représentée ?,New York,Chicago,Boston,Los Angeles,1,C'est New York.
Q_0094,Geo Explorer,Image,IMG_034,Quel désert est représenté ?,Gobi,Thar,Atacama,Sahara,3,C'est le désert d'Atacama.
Q_0095,Geo Explorer,Image,IMG_035,Quelle montagne est représentée ?,Kilimandjaro,Everest,Fuji,Denali,1,C'est le mont Kilimandjaro.
Q_0096,Geo Explorer,Image,IMG_036,Quel drapeau de pays est affiché ?,Suisse,Danemark,Autriche,Canada,4,C'est le drapeau du Canada.
Q_0097,Geo Explorer,Image,IMG_037,Quelle rivière est représentée ?,Amazone,Nil,Indus,Yangtsé,2,C'est le Nil.
Q_0098,Geo Explorer,Image,IMG_038,Which landmark is shown?,Colisée,Pont du port,Sables de Marina Bay,Opéra,4,C'est l'Opéra de Sydney.
Q_0099,Geo Explorer,Image,IMG_039,Quelle carte de continent est affichée ?,Asie,Amérique du Sud,Afrique,Europe,2,C'est l'Amérique du Sud.
Q_0100,Geo Explorer,Image,IMG_040,Quel aperçu du pays est affiché ?,Afrique du Sud,Zimbabwe,Botswana,Namibie,1,C'est l'Afrique du Sud.
Q_0101,Geo Explorer,Image,IMG_041,Quelle ville est affichée ?,Rome,Madrid,Vienne,Paris,4,C'est Paris.
Q_0102,Geo Explorer,Image,IMG_042,Quel volcan est représenté ?,Vésuve,Krakatoa,Fuji,Etna,4,C'est l'Etna.
Q_0103,Geo Explorer,Image,IMG_043,Quelle cascade est représentée ?,Chutes de l'Ange,Chutes Victoria,Chutes d'Iguazú,Chutes du Niagara,4,Ce sont les chutes du Niagara.
Q_0104,Geo Explorer,Image,IMG_044,Quelle carte de pays est affichée ?,Viêt Nam,Corée,Chine,Japon,4,C'est le Japon.
Q_0105,Geo Explorer,Image,IMG_045,Quel pays insulaire est représenté ?,Islande,Écosse,Groenland,Irlande,1,C'est l'Islande.
Q_0106,Geo Explorer,Image,IMG_046,Quelle ligne d’horizon de la ville est représentée ?,Tokyo,Shanghai,Séoul,Ōsaka,1,C'est Tokyo.
Q_0107,Geo Explorer,Image,IMG_047,Quel désert est représenté ?,Kalahari,Mojave,Sahara,Gobi,4,C'est le désert de Gobi.
Q_0108,Geo Explorer,Image,IMG_048,Quelle chaîne de montagnes est représentée ?,Rocheuses,Andes,Himalaya,Alpes,2,Ce sont les Andes.
Q_0109,Geo Explorer,Image,IMG_049,Quel delta de rivière est représenté ?,Nil,Amazone,Mékong,Gange,4,C'est le delta du Gange.
Q_0110,Geo Explorer,Image,IMG_050,Quel aperçu du pays est affiché ?,Norvège,Suède,Danemark,Finlande,1,C'est la Norvège.
Q_0111,Geo Explorer,Image,IMG_051,Which landmark is shown?,Acropole,Forum,Panthéon,Colisée,4,C'est le Colisée.
Q_0112,Geo Explorer,Image,IMG_052,Quelle ville est affichée ?,Abou Dhabi,Dubaï,Riyad,Doha,2,C'est Dubaï.
Q_0113,Geo Explorer,Image,IMG_053,Quelle mer est représentée ?,mer Baltique,mer Méditerranée,mer Noire,mer Rouge,2,This is the Mediterranean Sea.
Q_0114,Geo Explorer,Image,IMG_054,Quelle île est représentée ?,Phuket,Lombok,Java,Bali,4,C'est Bali.
Q_0115,Geo Explorer,Image,IMG_055,Quelle carte de pays est affichée ?,Uruguay,Chili,Paraguay,Argentine,4,C'est l'Argentine.
Q_0116,Geo Explorer,Image,IMG_056,Quelle montagne est représentée ?,Eiger,Jungfrau,Mont-Blanc,Cervin,4,C'est le Cervin.
Q_0117,Geo Explorer,Image,IMG_057,Which landmark is shown?,Angkor Vat,Chichén Itzá,Machu Picchu,Pétra,4,C'est Pétra.
Q_0118,Geo Explorer,Image,IMG_058,Quelle rivière est représentée ?,Volga,Danube,Rhin,Seine,2,C'est le fleuve Danube.
Q_0119,Geo Explorer,Image,IMG_059,Quel aperçu du pays est affiché ?,Colombie,Pérou,Mexique,Bolivie,3,C'est le Mexique.
Q_0120,Geo Explorer,Image,IMG_060,Quelle ville est affichée ?,Manchester,Londres,Dublin,Édimbourg,2,C'est Londres.
Q_0121,Geo Explorer,Video,VID_001,Quel pays est présenté dans cette vidéo ?,Allemagne,Italie,France,Espagne,3,La bonne réponse est la France.
Q_0122,Geo Explorer,Video,VID_002,Ce monument est situé dans quel pays ?,Mongolie,Corée,Japon,Chine,4,La bonne réponse est la Chine.
Q_0123,Geo Explorer,Video,VID_003,Quelle ville indienne apparaît dans cette vidéo ?,Lucknow,Āgrā,Delhi,Jaïpur,2,La bonne réponse est Agra.
Q_0124,Geo Explorer,Video,VID_004,À quel pays cette silhouette de ville appartient-elle ?,Australie,Canada,ROYAUME-UNI,USA,4,La bonne réponse est les États-Unis.
Q_0125,Geo Explorer,Video,VID_005,La Tour Eiffel se trouve dans quelle ville ?,Madrid,Rome,Paris,Berlin,3,La bonne réponse est Paris.
Q_0126,Geo Explorer,Video,VID_006,Quelle structure ancienne est représentée ici ?,Colisée,Forum,Panthéon,Acropole,1,La bonne réponse est Colisée.
Q_0127,Geo Explorer,Video,VID_007,Dans quelle ville se trouve la Statue de la Liberté ?,New York,Boston,Philadelphie,Washington DC,1,La bonne réponse est New York.
Q_0128,Geo Explorer,Video,VID_008,Dans quel pays se trouve le Machu Picchu ?,Chili,Bolivie,Pérou,Équateur,3,La bonne réponse est le Pérou.
Q_0129,Geo Explorer,Video,VID_009,Pétra est une ville ancienne dans quel pays ?,Irak,Egypte,Jordanie,L'Iran,3,La bonne réponse est Jordanie.
Q_0130,Geo Explorer,Video,VID_010,Cette statue surplombe quelle ville brésilienne ?,São Paulo,Salvador,Brasilia,Rio de Janeiro,4,La bonne réponse est Rio de Janeiro.
Q_0131,Geo Explorer,Video,VID_011,Quelle merveille naturelle est représentée ici ?,Chutes d'Iguazú,Chutes Victoria,Chutes de l'Ange,Chutes du Niagara,4,La bonne réponse est les chutes du Niagara.
Q_0132,Geo Explorer,Video,VID_012,Le mont Everest se trouve à la frontière du Népal et dans quel pays ?,Pakistan,Inde,Bhoutan,Chine,4,La bonne réponse est la Chine.
Q_0133,Geo Explorer,Video,VID_013,Ce bâtiment emblématique est situé dans quelle ville ?,Perth,Melbourne,Sidney,Auckland,3,La bonne réponse est Sydney.
Q_0134,Geo Explorer,Video,VID_014,Dans quelle ville se trouve le Golden Gate Bridge ?,Seattle,Los Angeles,San Francisco,San Diego,3,La bonne réponse est San Francisco.
Q_0135,Geo Explorer,Video,VID_015,Quelle silhouette de ville asiatique est représentée ici ?,Pékin,Séoul,Tokyo,Shanghai,3,La bonne réponse est Tokyo.
Q_0136,Geo Explorer,Video,VID_016,Dans quelle ville se trouve la Burj Khalifa ?,Abou Dhabi,Dubaï,Doha,Riyad,2,La bonne réponse est Dubaï.
Q_0137,Geo Explorer,Video,VID_017,Quelle ville européenne est célèbre pour ces canaux ?,Amsterdam,Bruges,Venise,Copenhague,3,La bonne réponse est Venise.
Q_0138,Geo Explorer,Video,VID_018,Angkor Vat se trouve dans quel pays ?,Laos,Cambodge,Thaïlande,Viêt Nam,2,La bonne réponse est le Cambodge.
Q_0139,Geo Explorer,Video,VID_019,La Grande Barrière de Corail se trouve au large de quel pays ?,Philippines,Indonésie,Australie,Malaisie,3,La bonne réponse est l’Australie.
Q_0140,Geo Explorer,Video,VID_020,Cette forêt tropicale est principalement située sur quel continent ?,Amérique du Sud,Asie,Afrique,Australie,1,La bonne réponse est l’Amérique du Sud.
Q_0141,Geo Explorer,Video,VID_021,De quel célèbre canyon s'agit-il ?,Pierre jaune,Grand Canyon,Yosemite,Sion,2,C'est le Grand Canyon aux USA.
Q_0142,Geo Explorer,Video,VID_022,Ces pyramides sont situées dans quel pays ?,Pérou,Mexique,Soudan,Egypte,4,Ce sont les pyramides de Gizeh en Egypte.
Q_0143,Geo Explorer,Video,VID_023,Comment s’appelle cet ancien cercle de pierres ?,Avebury,Carnac,Newgrange,Stonehenge,4,C'est Stonehenge au Royaume-Uni.
Q_0144,Geo Explorer,Video,VID_024,Quelle montagne emblématique est représentée ici ?,Mount Everest,Mont Fuji,Mont Kilimandjaro,Cervin,2,C'est le Mont Fuji au Japon.
Q_0145,Geo Explorer,Video,VID_025,Quelle cascade est connue sous le nom de « La fumée qui gronde » ?,Chutes du Niagara,Chutes de l'Ange,Chutes d'Iguazú,Chutes Victoria,4,Ce sont les chutes Victoria.
Q_0146,Geo Explorer,Video,VID_026,Dans quel pays se trouve cette ville insulaire blanchie à la chaux ?,Grèce,Turquie,Italie,Espagne,1,C'est Santorin en Grèce.
Q_0147,Geo Explorer,Video,VID_027,Identifiez ce complexe de palais impérial.,Cité Interdite,Grande Muraille,Palais d'été,Temple du Ciel,1,C'est la Cité Interdite de Pékin.
Q_0148,Geo Explorer,Video,VID_028,Cet hôtel en forme de voile se situe où ?,Dubaï,Abou Dhabi,Manama,Doha,1,Il s'agit du Burj Al Arab à Dubaï.
Q_0149,Geo Explorer,Video,VID_029,Dans quelle ville se trouve ce bâtiment surmonté d'un bateau ?,Singapour,Hong Kong,Kuala Lumpur,Bangkok,1,Il s'agit de Marina Bay Sands à Singapour.
Q_0150,Geo Explorer,Video,VID_030,Ce gratte-ciel « The Shard » se trouve dans quelle ville ?,New York,Toronto,Londres,Paris,3,C'est The Shard à Londres.
Q_0151,Geo Explorer,Audio,AUD_001,À quel pays appartient cet hymne national ?,Espagne,Italie,Allemagne,France,4,L'audio représente l'hymne national de la France.
Q_0152,Geo Explorer,Audio,AUD_002,Cet hymne national appartient à quel pays ?,Thaïlande,Corée du Sud,Japon,Chine,3,L'audio représente l'hymne national du Japon.
Q_0153,Geo Explorer,Audio,AUD_003,L'hymne national de quel pays joue ici ?,Inde,Népal,Sri Lanka,Bangladesh,1,L'audio représente l'hymne national de l'Inde.
Q_0154,Geo Explorer,Audio,AUD_004,À quel pays appartient cet hymne national ?,USA,Australie,ROYAUME-UNI,Canada,1,L'audio représente l'hymne national des États-Unis.
Q_0155,Geo Explorer,Audio,AUD_005,Cet hymne national appartient à quel pays ?,Australie,Irlande,Nouvelle-Zélande,ROYAUME-UNI,4,L'audio représente l'hymne national du Royaume-Uni.
Q_0156,Geo Explorer,Audio,AUD_006,L'hymne national de quel pays joue ici ?,Allemagne,Suisse,Pologne,Autriche,1,L'audio représente l'hymne national de l'Allemagne.
Q_0157,Geo Explorer,Audio,AUD_007,À quel pays appartient cet hymne national ?,Italie,Espagne,Grèce,Portugal,1,L'audio représente l'hymne national de l'Italie.
Q_0158,Geo Explorer,Audio,AUD_008,Cet hymne national appartient à quel pays ?,Espagne,Mexique,Argentine,Portugal,1,L'audio représente l'hymne national de l'Espagne.
Q_0159,Geo Explorer,Audio,AUD_009,L'hymne national de quel pays joue ici ?,USA,France,ROYAUME-UNI,Canada,4,L'audio représente l'hymne national du Canada.
Q_0160,Geo Explorer,Audio,AUD_010,À quel pays appartient cet hymne national ?,Nouvelle-Zélande,Australie,Afrique du Sud,Canada,2,L'audio représente l'hymne national de l'Australie.
Q_0161,Geo Explorer,Audio,AUD_011,Cet hymne national appartient à quel pays ?,Viêt Nam,Corée,Japon,Chine,4,L'audio représente l'hymne national de la Chine.
Q_0162,Geo Explorer,Audio,AUD_012,L'hymne national de quel pays joue ici ?,Chili,Argentine,Brésil,Colombie,3,L'audio représente l'hymne national du Brésil.
Q_0163,Geo Explorer,Audio,AUD_013,À quel pays appartient cet hymne national ?,Pologne,Russie,Ukraine,Biélorussie,2,L'audio représente l'hymne national de la Russie.
Q_0164,Geo Explorer,Audio,AUD_014,Cet hymne national appartient à quel pays ?,Corée du Nord,Japon,Corée du Sud,Chine,3,L'audio représente l'hymne national de la Corée du Sud.
Q_0165,Geo Explorer,Audio,AUD_015,L'hymne national de quel pays joue ici ?,Mexique,Espagne,Argentine,Colombie,1,L'audio représente l'hymne national du Mexique.
Q_0166,Geo Explorer,Audio,AUD_016,À quel pays appartient cet hymne national ?,Argentine,Chili,Brésil,Uruguay,1,L'audio représente l'hymne national de l'Argentine.
Q_0167,Geo Explorer,Audio,AUD_017,Cet hymne national appartient à quel pays ?,Egypte,Kenya,Afrique du Sud,Nigeria,3,L'audio représente l'hymne national de l'Afrique du Sud.
Q_0168,Geo Explorer,Audio,AUD_018,L'hymne national de quel pays joue ici ?,Arabie Saoudite,Maroc,Jordanie,Egypte,4,L'audio représente l'hymne national de l'Égypte.
Q_0169,Geo Explorer,Audio,AUD_019,À quel pays appartient cet hymne national ?,Turquie,Grèce,Italie,Chypre,2,The audio represents the national anthem of Greece.
Q_0170,Geo Explorer,Audio,AUD_020,Cet hymne national appartient à quel pays ?,L'Iran,Grèce,Azerbaïdjan,Turquie,4,L'audio représente l'hymne national de la Turquie.
Q_0171,Geo Explorer,Audio,AUD_021,L'hymne national de quel pays joue ici ?,Pakistan,Afghanistan,Inde,L'Iran,1,L'audio représente l'hymne national du Pakistan.
Q_0172,Geo Explorer,Audio,AUD_022,À quel pays appartient cet hymne national ?,Cambodge,Malaisie,Viêt Nam,Thaïlande,4,L'audio représente l'hymne national de la Thaïlande.
Q_0173,Geo Explorer,Audio,AUD_023,Cet hymne national appartient à quel pays ?,Egypte,Liban,Jordanie,Israël,4,L'audio représente l'hymne national d'Israël.
Q_0174,Geo Explorer,Audio,AUD_024,L'hymne national de quel pays joue ici ?,Arabie Saoudite,Koweit,Émirats arabes unis,Qatar,1,L'audio représente l'hymne national de l'Arabie saoudite.
