QuestionID,Category,QuestionType,FolderName,Question,Option1,Option2,Option3,Option4,CorrectIndex,Explanantion
Q_0029,Speed Quiz,Text,SQ_29,¿Qué animal es conocido por sus rayas blancas y negras?,Cebra,Caballo,Tigre,Vaca,1,La cebra tiene rayas blancas y negras.
Q_0030,Speed Quiz,Text,SQ_30,¿Cuántos colores hay en un arcoiris?,7,6,8,5,1,Hay 7 colores en un arcoiris.
Q_0031,Speed Quiz,Image,IMG_001,¿Qué animal se muestra en la imagen?,Zorro,panda rojo,Mapache,Gato,2,La imagen muestra un panda rojo.
Q_0032,Speed Quiz,Image,IMG_002,¿Qué fruto se muestra?,Lychee,Papaya,Guayaba,fruta del dragón,4,Esta es la fruta del dragón.
Q_0033,Speed Quiz,Image,IMG_003,¿Qué objeto es este?,Reloj,Brújula,Velocímetro,Cronógrafo,4,El objeto es un cronómetro.
Q_0034,Speed Quiz,Image,IMG_004,¿Qué pájaro se muestra?,Pavo real,Cisne,Loro,Pavo,1,El pájaro es un pavo real.
Q_0035,Speed Quiz,Image,IMG_005,¿Qué vehículo se muestra?,parapente,Zumbido,Helicóptero,globo aerostático,4,Este es un globo aerostático.
Q_0036,Speed Quiz,Image,IMG_006,¿Qué instrumento se muestra?,ukelele,Guitarra,Violonchelo,Violín,4,El instrumento es un violín.
Q_0037,Speed Quiz,Image,IMG_007,¿Qué animal se muestra?,Coala,Panda,Ranura,Oso,1,El animal es un koala.
Q_0038,Speed Quiz,Image,IMG_008,¿Qué herramienta se muestra?,Martillo,Sierra,Alicates,Llave inglesa,4,La herramienta es una llave inglesa.
Q_0039,Speed Quiz,Image,IMG_009,¿Qué condición climática se muestra?,Iluminación,Lluvia,Nieve,Niebla,1,La imagen muestra un rayo.
Q_0040,Speed Quiz,Image,IMG_010,¿Qué criatura marina se muestra?,Calamar,Cangrejo,Pulpo,Medusa,3,La criatura es un pulpo.
Q_0041,Speed Quiz,Image,IMG_011,¿Qué fruta se muestra?,mango,Kiwi,Palta,Pera,3,This is an avocado.
Q_0042,Speed Quiz,Image,IMG_012,¿Qué animal se muestra?,ualabí,Ciervo,Antílope,Canguro,4,El animal es un canguro.
Q_0043,Speed Quiz,Image,IMG_013,¿Qué objeto es este?,Reloj,Reloj de arena,Brújula,Minutero,2,Este es un reloj de arena.
Q_0044,Speed Quiz,Image,IMG_014,¿Qué reptil se muestra?,Iguana,Lagarto,Geco,Camaleón,4,El reptil es un camaleón.
Q_0045,Speed Quiz,Image,IMG_015,¿Qué herramienta se muestra?,Transportador,Brújula,Gobernante,Cinta métrica,4,Esta es una cinta métrica.
Q_0046,Speed Quiz,Image,IMG_016,¿Qué animal se muestra?,Erizo,Lunar,Armadillo,Puerco espín,1,El animal es un erizo.
Q_0047,Speed Quiz,Image,IMG_017,¿Qué objeto se muestra?,Tierra,Mapa,Pelota,Globo,4,Este es un globo terráqueo.
Q_0048,Speed Quiz,Image,IMG_018,¿Qué fruta se muestra?,Uvas,Moras,grosellas,arándanos,4,Estos son los arándanos.
Q_0049,Speed Quiz,Image,IMG_019,¿Qué animal se muestra?,Cigüeña,Garza,Grúa,Flamenco,4,The bird is a flamingo.
Q_0050,Speed Quiz,Image,IMG_020,¿Qué instrumento se muestra?,conga,Bongó,Tambor,tablas,3,Este es un tambor.
Q_0051,Speed Quiz,Image,IMG_021,¿Qué animal se muestra?,Llama,Oveja,Alpaca,Camello,3,El animal es una alpaca.
Q_0052,Speed Quiz,Image,IMG_022,¿Qué objeto es este?,Microscopio,Periscopio,Telescopio,Prismáticos,1,Este es un microscopio.
Q_0053,Speed Quiz,Image,IMG_023,¿Qué fruta se muestra?,Granada,Guayaba,Manzana,Ciruela,1,Esta es una granada.
Q_0054,Speed Quiz,Image,IMG_024,¿Qué animal se muestra?,Coala,Mono,Lémur,Ranura,4,El animal es un perezoso.
Q_0055,Speed Quiz,Image,IMG_025,¿Qué objeto se muestra?,Altímetro,Reloj,Brújula,Termómetro,3,Esta es una brújula.
Q_0056,Speed Quiz,Image,IMG_026,¿Qué animal se muestra?,Erizo,Lunar,Puerco espín,Armadillo,4,El animal es un armadillo.
Q_0057,Speed Quiz,Image,IMG_027,¿Qué fruta se muestra?,Coco,Panapen,Papaya,Melón,1,Este es un coco.
Q_0058,Speed Quiz,Image,IMG_028,¿Qué herramienta se muestra?,Tijeras,Abrazadera,Alicates,Tenazas,3,La herramienta son unos alicates.
Q_0059,Speed Quiz,Image,IMG_029,¿Qué pájaro se muestra?,Águila,Halcón,Halcón,Búho,4,El pájaro es un búho.
Q_0060,Speed Quiz,Image,IMG_030,¿Qué animal se muestra?,Nutria,Hurón,suricata,Perro de la pradera,3,El animal es una suricata.
Q_0061,Geo Explorer,Text,GE_01,¿Cuál es la capital de Japón?,Pekín,Kioto,Tokio,Seúl,3,Tokio es la capital de Japón.
Q_0062,Geo Explorer,Text,GE_02,¿Cuál es la capital de la India?,Bombay,Chennai,Nueva Delhi,Calcuta,3,Nueva Delhi es la capital de la India.
Q_0063,Geo Explorer,Text,GE_03,¿Qué río es el más largo de la India?,Godavari,ganga,Brahmaputra,Yamuna,2,El Ganges es el río más largo de la India.
Q_0064,Geo Explorer,Text,GE_04,¿Qué país se conoce como la Tierra del Sol Naciente?,Tailandia,Japón,Porcelana,Corea,2,A Japón se le llama la Tierra del Sol Naciente.
Q_0065,Geo Explorer,Text,GE_05,¿Qué cadena montañosa separa la India y China?,Montañas Rocosas,Andes,Alpes,Himalaya,4,Los Himalayas separan a India y China.
Q_0066,Geo Explorer,Text,GE_06,¿Qué desierto se encuentra principalmente en la India?,Gobi,Thar,Kalahari,Sáhara,2,El desierto de Thar está en la India.
Q_0067,Geo Explorer,Text,GE_07,¿Qué país asiático tiene la mayor población?,Porcelana,Japón,Indonesia,India,1,China tiene la mayor población.
Q_0068,Geo Explorer,Text,GE_08,¿Qué estado de la India tiene la costa más larga?,Guyarat,Andhra Pradesh,Tamil Nadu,Kerala,1,Gujarat tiene la costa más larga.
Q_0069,Geo Explorer,Text,GE_09,¿En qué país se encuentra Nepal?,Europa,África,Asia,Australia,3,Nepal está situado en Asia.
Q_0070,Geo Explorer,Text,GE_10,¿Qué ciudad es conocida como la capital financiera de la India?,Chennai,Bangalore,Delhi,Bombay,4,Mumbai es la capital financiera de la India.
Q_0071,Geo Explorer,Text,GE_11,¿Qué río atraviesa Bangladesh y la India?,Éufrates,tigris,Indo,Brahmaputra,4,El Brahmaputra atraviesa India y Bangladesh.
Q_0072,Geo Explorer,Text,GE_12,¿Qué mar se encuentra al sur de la India?,Mar Rojo,Mar Caspio,Mar Mediterráneo,Mar Arábigo,4,El Mar Arábigo se encuentra al sur de la India.
Q_0073,Geo Explorer,Text,GE_13,¿A qué país está más cercano Sri Lanka?,India,Indonesia,Malasia,Tailandia,1,Sri Lanka se encuentra cerca de la India.
Q_0074,Geo Explorer,Text,GE_14,¿Qué país asiático tiene Bangkok como capital?,Vietnam,Laos,Tailandia,Camboya,3,Bangkok es la capital de Tailandia.
Q_0075,Geo Explorer,Text,GE_15,¿De qué continente forma parte la India?,África,Asia,Europa,Australia,2,La India es parte de Asia.
Q_0076,Geo Explorer,Text,GE_16,¿Qué país tiene la Torre Eiffel?,España,Francia,Italia,Alemania,2,La Torre Eiffel está en Francia.
Q_0077,Geo Explorer,Text,GE_17,¿Qué océano es el más grande del mundo?,indio,Ártico,atlántico,Pacífico,4,El Océano Pacífico es el más grande.
Q_0078,Geo Explorer,Text,GE_18,¿Qué ciudad se conoce como la Gran Manzana?,Los Ángeles,chicago,Nueva York,Bostón,3,Nueva York se llama la Gran Manzana.
Q_0079,Geo Explorer,Text,GE_19,¿Qué país tiene la Gran Muralla?,Porcelana,India,Mongolia,Japón,1,La Gran Muralla está en China.
Q_0080,Geo Explorer,Text,GE_20,¿En qué continente se encuentra Egipto?,Australia,África,Asia,Europa,2,Egipto está en África.
Q_0081,Geo Explorer,Text,GE_21,¿Qué país tiene Roma como capital?,Italia,España,Portugal,Francia,1,Roma es la capital de Italia.
Q_0082,Geo Explorer,Text,GE_22,¿Qué río atraviesa París?,Danubio,Támesis,Rin,Jábega,4,El Sena atraviesa París.
Q_0083,Geo Explorer,Text,GE_23,¿Qué continente es el más frío?,Antártida,África,Asia,Europa,1,La Antártida es el continente más frío.
Q_0084,Geo Explorer,Text,GE_24,¿Qué país tiene forma de bota?,España,Italia,Francia,Grecia,2,Italia parece una bota.
Q_0085,Geo Explorer,Text,GE_25,¿Qué país también se conoce como Down Under?,Argentina,Sudáfrica,Nueva Zelanda,Australia,4,Australia se llama Down Under.
Q_0086,Geo Explorer,Text,GE_26,¿Qué océano se encuentra al oeste de África?,Pacífico,atlántico,Ártico,indio,2,El Océano Atlántico se encuentra al oeste de África.
Q_0087,Geo Explorer,Text,GE_27,¿Qué ciudad es famosa por la Estatua de la Libertad?,Roma,París,Nueva York,Washington DC,3,La Estatua de la Libertad está en Nueva York.
Q_0088,Geo Explorer,Text,GE_28,¿Qué país tiene más islas?,Japón,Suecia,Filipinas,Indonesia,2,Suecia tiene la mayor cantidad de islas.
Q_0089,Geo Explorer,Text,GE_29,¿Qué país tiene Canberra como capital?,Nueva Zelanda,Canadá,Reino Unido,Australia,4,Canberra es la capital de Australia.
Q_0090,Geo Explorer,Text,GE_30,¿Qué continente tiene más países?,África,Sudamerica,Asia,Europa,1,África tiene la mayor cantidad de países.
Q_0091,Geo Explorer,Image,IMG_031,¿Qué hito se muestra?,Taj Mahal,Fuerte Rojo,Qutub Minar,Puerta de la India,1,Este es el Taj Mahal.
Q_0092,Geo Explorer,Image,IMG_032,¿Qué mapa de país se muestra?,Australia,Nueva Zelanda,Argentina,Sudáfrica,1,El mapa es Australia.
Q_0093,Geo Explorer,Image,IMG_033,¿Qué horizonte de ciudad se muestra?,Nueva York,chicago,Bostón,Los Ángeles,1,Esta es la ciudad de Nueva York.
Q_0094,Geo Explorer,Image,IMG_034,¿Qué desierto se muestra?,Gobi,Thar,atacama,Sáhara,3,Este es el desierto de Atacama.
Q_0095,Geo Explorer,Image,IMG_035,¿Qué montaña se muestra?,Kilimanjaro,Everest,fuji,Denali,1,Este es el monte Kilimanjaro.
Q_0096,Geo Explorer,Image,IMG_036,¿Qué bandera de país se muestra?,Suiza,Dinamarca,Austria,Canadá,4,Esta es la bandera de Canadá.
Q_0097,Geo Explorer,Image,IMG_037,¿Qué río se muestra?,Amazonas,Nilo,Indo,Yangtsé,2,Este es el río Nilo.
Q_0098,Geo Explorer,Image,IMG_038,¿Qué hito se muestra?,Coliseo,Puente del puerto,Arenas de la bahía marina,Teatro de la ópera,4,Esta es la Ópera de Sydney.
Q_0099,Geo Explorer,Image,IMG_039,¿Qué mapa de continente se muestra?,Asia,Sudamerica,África,Europa,2,Esto es Sudamérica.
Q_0100,Geo Explorer,Image,IMG_040,¿Qué esquema de país se muestra?,Sudáfrica,Zimbabue,Botsuana,Namibia,1,Esto es Sudáfrica.
Q_0101,Geo Explorer,Image,IMG_041,¿Qué ciudad se muestra?,Roma,Madrid,Viena,París,4,Esto es París.
Q_0102,Geo Explorer,Image,IMG_042,¿Qué volcán se muestra?,Vesubio,Krakatoa,fuji,Etna,4,Este es el Monte Etna.
Q_0103,Geo Explorer,Image,IMG_043,¿Qué cascada se muestra?,Salto Ángel,Cataratas Victoria,Cataratas del Iguazú,Cataratas del Niágara,4,Estas son las Cataratas del Niágara.
Q_0104,Geo Explorer,Image,IMG_044,¿Qué mapa de país se muestra?,Vietnam,Corea,Porcelana,Japón,4,Esto es Japón.
Q_0105,Geo Explorer,Image,IMG_045,¿Qué país insular se muestra?,Islandia,Escocia,Tierra Verde,Irlanda,1,Esto es Islandia.
Q_0106,Geo Explorer,Image,IMG_046,¿Qué horizonte de ciudad se muestra?,Tokio,Llevar a la fuerza,Seúl,Osaka,1,Esto es Tokio.
Q_0107,Geo Explorer,Image,IMG_047,¿Qué desierto se muestra?,Kalahari,mojave,Sáhara,Gobi,4,Este es el desierto de Gobi.
Q_0108,Geo Explorer,Image,IMG_048,¿Qué cadena montañosa se muestra?,Montañas Rocosas,Andes,Himalaya,Alpes,2,Estos son los Andes.
Q_0109,Geo Explorer,Image,IMG_049,¿Qué delta del río se muestra?,Nilo,Amazonas,Mekong,Ganges,4,Este es el delta del Ganges.
Q_0110,Geo Explorer,Image,IMG_050,¿Qué esquema de país se muestra?,Noruega,Suecia,Dinamarca,Finlandia,1,Esto es Noruega.
Q_0111,Geo Explorer,Image,IMG_051,¿Qué hito se muestra?,Acrópolis,Foro,Panteón,Coliseo,4,Este es el Coliseo.
Q_0112,Geo Explorer,Image,IMG_052,¿Qué ciudad se muestra?,Abu Dabi,Dubái,Riad,Doha,2,Esto es Dubái.
Q_0113,Geo Explorer,Image,IMG_053,¿Qué mar se muestra?,Mar Báltico,Mar Mediterráneo,Mar Negro,Mar Rojo,2,Este es el mar Mediterráneo.
Q_0114,Geo Explorer,Image,IMG_054,¿Qué isla se muestra?,Phuket,lombok,Java,Bali,4,Esto es Bali.
Q_0115,Geo Explorer,Image,IMG_055,¿Qué mapa de país se muestra?,Uruguay,Chile,Paraguay,Argentina,4,Esto es argentino.
Q_0116,Geo Explorer,Image,IMG_056,¿Qué montaña se muestra?,Eiger,Jungfrau,el Monte Blanco,Matterhorn,4,Este es el Matterhorn.
Q_0117,Geo Explorer,Image,IMG_057,¿Qué hito se muestra?,Angkor Wat,Chichén Itzá,Machu Picchu,petra,4,Esta es Petra.
Q_0118,Geo Explorer,Image,IMG_058,¿Qué río se muestra?,volga,Danubio,Rin,Jábega,2,Este es el río Danubio.
Q_0119,Geo Explorer,Image,IMG_059,¿Qué esquema de país se muestra?,Colombia,Perú,México,bolivia,3,Esto es México.
Q_0120,Geo Explorer,Image,IMG_060,¿Qué ciudad se muestra?,Manchester,Londres,Dublín,Edimburgo,2,Esto es Londres.
Q_0121,Geo Explorer,Video,VID_001,¿Qué país se muestra en este vídeo?,Alemania,Italia,Francia,España,3,La respuesta correcta es Francia.
Q_0122,Geo Explorer,Video,VID_002,¿En qué país se encuentra este hito?,Mongolia,Corea,Japón,Porcelana,4,La respuesta correcta es China.
Q_0123,Geo Explorer,Video,VID_003,¿Qué ciudad india aparece en este vídeo?,Lucknow,Agra,Delhi,Jaipur,2,La respuesta correcta es Agra.
Q_0124,Geo Explorer,Video,VID_004,¿A qué país pertenece el horizonte de esta ciudad?,Australia,Canadá,Reino Unido,EE.UU,4,La respuesta correcta es Estados Unidos.
Q_0125,Geo Explorer,Video,VID_005,¿En qué ciudad se encuentra la Torre Eiffel?,Madrid,Roma,París,Berlina,3,La respuesta correcta es París.
Q_0126,Geo Explorer,Video,VID_006,¿Qué estructura antigua se muestra aquí?,Coliseo,Foro,Panteón,Acrópolis,1,La respuesta correcta es Coliseo.
Q_0127,Geo Explorer,Video,VID_007,¿Qué ciudad alberga la Estatua de la Libertad?,Nueva York,Bostón,Filadelfia,Washington DC,1,La respuesta correcta es Nueva York.
Q_0128,Geo Explorer,Video,VID_008,¿En qué país se encuentra Machu Picchu?,Chile,bolivia,Perú,Ecuador,3,La respuesta correcta es Perú.
Q_0129,Geo Explorer,Video,VID_009,¿Petra es una ciudad antigua en qué país?,Irak,Egipto,Jordán,Irán,3,La respuesta correcta es Jordania.
Q_0130,Geo Explorer,Video,VID_010,¿Esta estatua domina qué ciudad brasileña?,São Paulo,el Salvador,Brasilia,Río de Janeiro,4,La respuesta correcta es Río de Janeiro.
Q_0131,Geo Explorer,Video,VID_011,¿Qué maravilla natural se muestra aquí?,Cataratas del Iguazú,Cataratas Victoria,Salto Ángel,Cataratas del Niágara,4,La respuesta correcta son las Cataratas del Niágara.
Q_0132,Geo Explorer,Video,VID_012,El Monte Everest se encuentra en la frontera de Nepal y ¿en qué país?,Pakistán,India,Bután,Porcelana,4,La respuesta correcta es China.
Q_0133,Geo Explorer,Video,VID_013,¿En qué ciudad se encuentra este edificio icónico?,Perth,Melbourne,Sídney,auckland,3,La respuesta correcta es Sídney.
Q_0134,Geo Explorer,Video,VID_014,¿En qué ciudad se encuentra el puente Golden Gate?,seattle,Los Ángeles,san francisco,san diego,3,La respuesta correcta es San Francisco.
Q_0135,Geo Explorer,Video,VID_015,¿Qué horizonte de ciudad asiática se muestra aquí?,Pekín,Seúl,Tokio,Llevar a la fuerza,3,La respuesta correcta es Tokio.
Q_0136,Geo Explorer,Video,VID_016,¿En qué ciudad se encuentra el Burj Khalifa?,Abu Dabi,Dubái,Doha,Riad,2,La respuesta correcta es Dubái.
Q_0137,Geo Explorer,Video,VID_017,¿Qué ciudad europea es famosa por estos canales?,Ámsterdam,Brujas,Venecia,Copenhague,3,La respuesta correcta es Venecia.
Q_0138,Geo Explorer,Video,VID_018,¿En qué país se encuentra Angkor Wat?,Laos,Camboya,Tailandia,Vietnam,2,La respuesta correcta es Camboya.
Q_0139,Geo Explorer,Video,VID_019,¿La Gran Barrera de Coral está frente a la costa de qué país?,Filipinas,Indonesia,Australia,Malasia,3,La respuesta correcta es Australia.
Q_0140,Geo Explorer,Video,VID_020,¿En qué continente se encuentra principalmente esta selva tropical?,Sudamerica,Asia,África,Australia,1,La respuesta correcta es Sudamérica.
Q_0141,Geo Explorer,Video,VID_021,¿Qué cañón famoso es este?,piedra amarilla,Gran Cañón,Yosemite,Sión,2,Es el Gran Cañón en Estados Unidos.
Q_0142,Geo Explorer,Video,VID_022,¿En qué país se encuentran estas pirámides?,Perú,México,Sudán,Egipto,4,Son las Pirámides de Giza en Egipto.
Q_0143,Geo Explorer,Video,VID_023,¿Cómo se llama este antiguo círculo de piedras?,Avebury,Carnac,Newgrange,Stonehenge,4,Es Stonehenge en el Reino Unido.
Q_0144,Geo Explorer,Video,VID_024,¿Qué montaña icónica se muestra aquí?,Monte Everest,Monte Fuji,Monte Kilimanjaro,Matterhorn,2,Es el Monte Fuji en Japón.
Q_0145,Geo Explorer,Video,VID_025,¿Qué cascada se conoce como 'El humo que truena'?,Cataratas del Niágara,Salto Ángel,Cataratas del Iguazú,Cataratas Victoria,4,Son las Cataratas Victoria.
Q_0146,Geo Explorer,Video,VID_026,¿En qué país se encuentra esta ciudad isleña encalada?,Grecia,Pavo,Italia,España,1,Es Santorini en Grecia.
Q_0147,Geo Explorer,Video,VID_027,Identifica este complejo palaciego imperial.,ciudad prohibida,Gran Muralla,Palacio de Verano,templo del cielo,1,Es la Ciudad Prohibida de Beijing.
Q_0148,Geo Explorer,Video,VID_028,¿Dónde está ubicado este hotel en forma de vela?,Dubái,Abu Dabi,Manama,Doha,1,Se trata del Burj Al Arab de Dubái.
Q_0149,Geo Explorer,Video,VID_029,¿Qué ciudad cuenta con este edificio con cima de barco?,Singapur,Hong Kong,Kuala Lumpur,Bangkok,1,Se trata de Marina Bay Sands en Singapur.
Q_0150,Geo Explorer,Video,VID_030,¿En qué ciudad está este rascacielos 'The Shard'?,Nueva York,toronto,Londres,París,3,Es The Shard en Londres.
Q_0151,Geo Explorer,Audio,AUD_001,¿A qué país pertenece este himno nacional?,España,Italia,Alemania,Francia,4,El audio representa el himno nacional de Francia.
Q_0152,Geo Explorer,Audio,AUD_002,¿A qué país pertenece este himno nacional?,Tailandia,Corea del Sur,Japón,Porcelana,3,El audio representa el himno nacional de Japón.
Q_0153,Geo Explorer,Audio,AUD_003,¿El himno nacional de qué país suena aquí?,India,Nepal,Sri Lanka,Bangladesh,1,El audio representa el himno nacional de la India.
Q_0154,Geo Explorer,Audio,AUD_004,¿A qué país pertenece este himno nacional?,EE.UU,Australia,Reino Unido,Canadá,1,El audio representa el himno nacional de Estados Unidos.
Q_0155,Geo Explorer,Audio,AUD_005,¿A qué país pertenece este himno nacional?,Australia,Irlanda,Nueva Zelanda,Reino Unido,4,El audio representa el himno nacional del Reino Unido.
Q_0156,Geo Explorer,Audio,AUD_006,¿El himno nacional de qué país suena aquí?,Alemania,Suiza,Polonia,Austria,1,El audio representa el himno nacional de Alemania.
Q_0157,Geo Explorer,Audio,AUD_007,¿A qué país pertenece este himno nacional?,Italia,España,Grecia,Portugal,1,El audio representa el himno nacional de Italia.
Q_0158,Geo Explorer,Audio,AUD_008,¿A qué país pertenece este himno nacional?,España,México,Argentina,Portugal,1,El audio representa el himno nacional de España.
Q_0159,Geo Explorer,Audio,AUD_009,¿El himno nacional de qué país suena aquí?,EE.UU,Francia,Reino Unido,Canadá,4,El audio representa el himno nacional de Canadá.
Q_0160,Geo Explorer,Audio,AUD_010,¿A qué país pertenece este himno nacional?,Nueva Zelanda,Australia,Sudáfrica,Canadá,2,El audio representa el himno nacional de Australia.
Q_0161,Geo Explorer,Audio,AUD_011,¿A qué país pertenece este himno nacional?,Vietnam,Corea,Japón,Porcelana,4,El audio representa el himno nacional de China.
Q_0162,Geo Explorer,Audio,AUD_012,¿El himno nacional de qué país suena aquí?,Chile,Argentina,Brasil,Colombia,3,El audio representa el himno nacional de Brasil.
Q_0163,Geo Explorer,Audio,AUD_013,¿A qué país pertenece este himno nacional?,Polonia,Rusia,Ucrania,Bielorrusia,2,El audio representa el himno nacional de Rusia.
Q_0164,Geo Explorer,Audio,AUD_014,¿A qué país pertenece este himno nacional?,Corea del Norte,Japón,Corea del Sur,Porcelana,3,El audio representa el himno nacional de Corea del Sur.
Q_0165,Geo Explorer,Audio,AUD_015,¿El himno nacional de qué país suena aquí?,México,España,Argentina,Colombia,1,El audio representa el himno nacional de México.
Q_0166,Geo Explorer,Audio,AUD_016,¿A qué país pertenece este himno nacional?,Argentina,Chile,Brasil,Uruguay,1,El audio representa el himno nacional de Argentina.
Q_0167,Geo Explorer,Audio,AUD_017,¿A qué país pertenece este himno nacional?,Egipto,Kenia,Sudáfrica,Nigeria,3,El audio representa el himno nacional de Sudáfrica.
Q_0168,Geo Explorer,Audio,AUD_018,¿El himno nacional de qué país suena aquí?,Arabia Saudita,Marruecos,Jordán,Egipto,4,El audio representa el himno nacional de Egipto.
Q_0169,Geo Explorer,Audio,AUD_019,¿A qué país pertenece este himno nacional?,Pavo,Grecia,Italia,Chipre,2,El audio representa el himno nacional de Grecia.
Q_0170,Geo Explorer,Audio,AUD_020,¿A qué país pertenece este himno nacional?,Irán,Grecia,Azerbaiyán,Pavo,4,El audio representa el himno nacional de Turquía.
Q_0171,Geo Explorer,Audio,AUD_021,¿El himno nacional de qué país suena aquí?,Pakistán,Afganistán,India,Irán,1,El audio representa el himno nacional de Pakistán.
Q_0172,Geo Explorer,Audio,AUD_022,¿A qué país pertenece este himno nacional?,Camboya,Malasia,Vietnam,Tailandia,4,El audio representa el himno nacional de Tailandia.
Q_0173,Geo Explorer,Audio,AUD_023,¿A qué país pertenece este himno nacional?,Egipto,Líbano,Jordán,Israel,4,El audio representa el himno nacional de Israel.
Q_0174,Geo Explorer,Audio,AUD_024,¿El himno nacional de qué país suena aquí?,Arabia Saudita,Kuwait,Emiratos Árabes Unidos,Katar,1,El audio representa el himno nacional de Arabia Saudita.
Q_0175,Geo Explorer,Audio,AUD_025,¿A qué país pertenece este himno nacional?,Singapur,Malasia,Indonesia,Filipinas,3,El audio representa el himno nacional de Indonesia.
Q_0176,Geo Explorer,Audio,AUD_026,¿A qué país pertenece este himno nacional?,Alemania,Países Bajos,Dinamarca,Bélgica,2,El audio representa el himno nacional de Holanda.
